0.0426	63	63	S1	323097	                  Nitrobacter hamburgensis X14
0.0128	19	0	S	913	                Nitrobacter winogradskyi
0.0128	19	19	S1	323098	                  Nitrobacter winogradskyi Nb-255
0.0446	66	0	G	40136	              Oligotropha
0.0446	66	43	S	40137	                Oligotropha carboxidovorans
0.0155	23	23	S1	504832	                  Oligotropha carboxidovorans OM5
0.0419	62	0	G	1395974	              Tardiphaga
0.0419	62	56	G1	2631404	                unclassified Tardiphaga
0.0014	2	2	S	2592816	                  Tardiphaga sp. vice352
0.0014	2	2	S	2592814	                  Tardiphaga sp. vice154
0.0007	1	1	S	2592815	                  Tardiphaga sp. vice278
0.0007	1	1	S	2592817	                  Tardiphaga sp. vice304
0.0297	44	0	F1	81426	              unclassified Bradyrhizobiaceae
0.0297	44	44	S	709797	                Bradyrhizobiaceae bacterium SG-6C
0.0115	17	0	G	1649510	              Variibacter
0.0115	17	17	S	1333996	                Variibacter gotjawalensis
0.6327	936	44	F	82115	            Rhizobiaceae
0.4312	638	34	F1	227290	              Rhizobium/Agrobacterium group
0.3021	447	60	G	379	                Rhizobium
0.0919	136	80	S	384	                  Rhizobium leguminosarum
0.0277	41	21	S1	386	                    Rhizobium leguminosarum bv. trifolii
0.0047	7	7	S2	1033991	                      Rhizobium leguminosarum bv. trifolii CB782
0.0041	6	6	S2	754523	                      Rhizobium leguminosarum bv. trifolii WSM1689
0.0027	4	4	S2	395491	                      Rhizobium leguminosarum bv. trifolii WSM1325
0.0020	3	3	S2	395492	                      Rhizobium leguminosarum bv. trifolii WSM2304
0.0101	15	8	S1	387	                    Rhizobium leguminosarum bv. viciae
0.0027	4	4	S2	936136	                      Rhizobium leguminosarum bv. viciae 248
0.0020	3	3	S2	216596	                      Rhizobium leguminosarum bv. viciae 3841
0.0791	117	29	G1	2613769	                  unclassified Rhizobium
0.0135	20	20	S	2048897	                    Rhizobium sp. NXC24
0.0074	11	11	S	2603277	                    Rhizobium sp. WL3
0.0068	10	10	S	2028343	                    Rhizobium sp. 11515TR
0.0068	10	10	S	1571470	                    Rhizobium sp. ACO-34A
0.0054	8	8	S	1435607	                    Rhizobium sp. Khangiran2
0.0054	8	8	S	2020312	                    Rhizobium sp. CIAT894
0.0034	5	5	S	1981173	                    Rhizobium sp. NXC14
0.0020	3	3	S	2590777	                    Rhizobium sp. NIBRBAC000502774
0.0020	3	3	S	424182	                    Rhizobium sp. IRBG74
0.0014	2	2	S	2020311	                    Rhizobium sp. Kim5
0.0014	2	2	S	1869170	                    Rhizobium sp. S41
0.0014	2	2	S	2020313	                    Rhizobium sp. TAL182
0.0014	2	2	S	1301032	                    Rhizobium sp. IE4771
0.0007	1	1	S	1914541	                    Rhizobium sp. Y9
0.0007	1	1	S	2364271	                    Rhizobium sp. CCGE531
0.0176	26	4	S	29449	                  Rhizobium etli
0.0095	14	14	S1	538025	                    Rhizobium etli 8C-3
0.0041	6	0	S1	323733	                    Rhizobium etli bv. mimosae
0.0041	6	6	S2	1328306	                      Rhizobium etli bv. mimosae str. Mim1
0.0007	1	1	S1	491916	                    Rhizobium etli CIAT 652
0.0007	1	1	S1	347834	                    Rhizobium etli CFN 42
0.0135	20	20	S	1312183	                  Rhizobium jaguaris
0.0115	17	16	S	396	                  Rhizobium phaseoli
0.0007	1	1	S1	526949	                    Rhizobium phaseoli Brasil 5
0.0108	16	0	S	398	                  Rhizobium tropici
0.0108	16	16	S1	698761	                    Rhizobium tropici CIAT 899
0.0081	12	12	S	451876	                  Rhizobium rhizoryzae
0.0081	12	12	S	348824	                  Rhizobium favelukesii
0.0061	9	9	S	2267833	                  Rhizobium oryzihabitans
0.0047	7	7	S	1120045	                  Rhizobium grahamii
0.0027	4	4	S	379684	                  Rhizobium pseudoryzae
0.0027	4	4	S	56730	                  Rhizobium gallicum
0.0020	3	3	S	1335061	                  Rhizobium flavum
0.0014	2	2	S	240521	                  Rhizobium daejeonense
0.0014	2	2	S	1538158	                  Rhizobium acidisoli
0.0831	123	3	G	357	                Agrobacterium
0.0534	79	2	G1	1183400	                  Agrobacterium tumefaciens complex
0.0473	70	53	S	358	                    Agrobacterium tumefaciens
0.0074	11	11	S1	311403	                      Agrobacterium radiobacter K84
0.0027	4	4	S1	1300225	                      Agrobacterium tumefaciens WRT31
0.0014	2	2	S1	1300224	                      Agrobacterium tumefaciens P4
0.0047	7	7	S	1176649	                    Agrobacterium fabrum
0.0155	23	0	G1	2632611	                  unclassified Agrobacterium
0.0068	10	10	S	1842536	                    Agrobacterium sp. RAC06
0.0034	5	5	S	861208	                    Agrobacterium sp. H13-3
0.0034	5	5	S	2664893	                    Agrobacterium sp. MA01
0.0020	3	3	S	2580515	                    Agrobacterium sp. T29
0.0061	9	0	S	373	                  Agrobacterium vitis
0.0061	9	9	S1	311402	                    Agrobacterium vitis S4
0.0041	6	6	S	359	                  Agrobacterium rhizogenes
0.0020	3	3	S	160699	                  Agrobacterium larrymoorei
0.0230	34	0	G	1525371	                Neorhizobium
0.0142	21	6	S	399	                  Neorhizobium galegae
0.0061	9	0	S1	323655	                    Neorhizobium galegae bv. orientalis
0.0061	9	9	S2	1028800	                      Neorhizobium galegae bv. orientalis str. HAMBI 540
0.0041	6	0	S1	323656	                    Neorhizobium galegae bv. officinalis
0.0041	6	6	S2	1028801	                      Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141
0.0088	13	0	G1	2629175	                  unclassified Neorhizobium
0.0054	8	8	S	1825976	                    Neorhizobium sp. NCHU2750
0.0034	5	5	S	2060726	                    Neorhizobium sp. SOG26
0.1453	215	5	F1	227292	              Sinorhizobium/Ensifer group
0.1054	156	22	G	28105	                Sinorhizobium
0.0379	56	51	S	382	                  Sinorhizobium meliloti
0.0014	2	2	S1	1230587	                    Sinorhizobium meliloti Rm41
0.0014	2	2	S1	707241	                    Sinorhizobium meliloti SM11
0.0007	1	1	S1	1235461	                    Sinorhizobium meliloti GR4
0.0264	39	0	G1	663276	                  Sinorhizobium fredii group
0.0264	39	17	S	380	                    Sinorhizobium fredii
0.0068	10	10	S1	1185652	                      Sinorhizobium fredii USDA 257
0.0027	4	4	S1	394	                      Sinorhizobium fredii NGR234
0.0020	3	3	S1	1117943	                      Sinorhizobium fredii HH103
0.0020	3	3	S1	1128331	                      Sinorhizobium fredii CCBAU 45436
0.0014	2	2	S1	1128330	                      Sinorhizobium fredii CCBAU 25509
0.0095	14	0	S	110321	                  Sinorhizobium medicae
0.0095	14	14	S1	366394	                    Sinorhizobium medicae WSM419
0.0088	13	9	S	194963	                  Sinorhizobium americanum
0.0027	4	4	S1	1408224	                    Sinorhizobium americanum CCGM7
0.0081	12	0	G1	2613772	                  unclassified Sinorhizobium
0.0068	10	10	S	1842534	                    Sinorhizobium sp. RAC02
0.0014	2	2	S	794846	                    Sinorhizobium sp. CCBAU 05631
0.0365	54	1	G	106591	                Ensifer
0.0237	35	21	S	106592	                  Ensifer adhaerens
0.0095	14	14	S1	1416753	                    Ensifer adhaerens OV14
0.0068	10	0	S	716925	                  Ensifer sojae
0.0068	10	10	S1	716928	                    Ensifer sojae CCBAU 05684
0.0054	8	8	S	1752398	                  Ensifer alkalisoli
0.0169	25	0	G	323620	              Shinella
0.0169	25	0	G1	2643062	                unclassified Shinella
0.0169	25	25	S	879274	                  Shinella sp. HZN7
0.0068	10	0	G	2661800	              Georhizobium
0.0068	10	10	S	2341112	                Georhizobium profundi
0.0027	4	0	G	34019	              Liberibacter
0.0014	2	0	S	309868	                Candidatus Liberibacter americanus
0.0014	2	2	S1	1261131	                  Candidatus Liberibacter americanus str. Sao Paulo
0.0007	1	1	S	1273132	                Liberibacter crescens
0.0007	1	0	S	556287	                Candidatus Liberibacter solanacearum
0.0007	1	1	S1	658172	                  Candidatus Liberibacter solanacearum CLso-ZC1
0.2873	425	5	F	69277	            Phyllobacteriaceae
0.2251	333	45	G	68287	              Mesorhizobium
0.1244	184	20	G1	325217	                unclassified Mesorhizobium
0.0101	15	15	S	2493676	                  Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1
0.0095	14	14	S	2082387	                  Mesorhizobium sp. Pch-S
0.0095	14	14	S	2108445	                  Mesorhizobium sp. DCY119
0.0081	12	12	S	2493677	                  Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1
0.0081	12	12	S	2725666	                  Mesorhizobium sp. NIBRBAC000500504
0.0074	11	11	S	2493670	                  Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1
0.0074	11	11	S	2493673	                  Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1
0.0061	9	9	S	2493678	                  Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1
0.0061	9	9	S	2584466	                  Mesorhizobium sp. 8
0.0061	9	9	S	1854057	                  Mesorhizobium sp. AA22
0.0061	9	9	S	2493681	                  Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1
0.0061	9	9	S	2493672	                  Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1
0.0054	8	8	S	2493675	                  Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1
0.0047	7	7	S	2493674	                  Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1
0.0041	6	6	S	2493671	                  Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1
0.0027	4	4	S	278153	                  Mesorhizobium sp. WSM1497
0.0020	3	3	S	2493669	                  Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1
0.0014	2	2	S	2493668	                  Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2
0.0155	23	10	S	2066070	                Mesorhizobium japonicum
0.0088	13	13	S1	266835	                  Mesorhizobium japonicum MAFF 303099
0.0149	22	13	S	381	                Mesorhizobium loti
0.0061	9	9	S1	935546	                  Mesorhizobium loti NZP2037
0.0108	16	0	S	71433	                Mesorhizobium amorphae
0.0108	16	16	S1	1082933	                  Mesorhizobium amorphae CCNWGS0123
0.0108	16	8	S	39645	                Mesorhizobium ciceri
0.0034	5	3	S1	278148	                  Mesorhizobium ciceri biovar biserrulae
0.0014	2	2	S2	765698	                    Mesorhizobium ciceri biovar biserrulae WSM1271
0.0020	3	3	S1	682633	                  Mesorhizobium ciceri ca181
0.0068	10	0	S	536018	                Mesorhizobium australicum
0.0068	10	10	S1	754035	                  Mesorhizobium australicum WSM2073
0.0054	8	8	S	1670800	                Mesorhizobium oceanicum
0.0034	5	0	S	593909	                Mesorhizobium opportunistum
0.0034	5	5	S1	536019	                  Mesorhizobium opportunistum WSM2075
0.0027	4	0	S	28104	                Mesorhizobium huakuii
0.0027	4	4	S1	763057	                  Mesorhizobium huakuii 7653R
0.0189	28	0	G	31988	              Aminobacter
0.0128	19	0	G1	2644704	                unclassified Aminobacter
0.0128	19	19	S	374606	                  Aminobacter sp. MSH1
0.0061	9	9	S	83263	                Aminobacter aminovorans
0.0128	19	0	G	274591	              Hoeflea
0.0101	15	0	S	244596	                Hoeflea phototrophica
0.0101	15	15	S1	411684	                  Hoeflea phototrophica DFL-43
0.0027	4	0	G1	2614931	                unclassified Hoeflea
0.0027	4	4	S	1620421	                  Hoeflea sp. IMCC20628
0.0128	19	0	G	245876	              Nitratireductor
0.0128	19	0	G1	2641084	                unclassified Nitratireductor
0.0068	10	10	S	2599600	                  Nitratireductor sp. SY7
0.0061	9	9	S	1756988	                  Nitratireductor sp. OM-1
0.0047	7	0	G	449972	              Chelativorans
0.0047	7	0	G1	2643807	                unclassified Chelativorans
0.0047	7	7	S	266779	                  Chelativorans sp. BNC1
0.0041	6	0	G	28100	              Phyllobacterium
0.0041	6	6	S	1867719	                Phyllobacterium zundukense
0.0034	5	0	G	1915401	              Roseitalea
0.0034	5	5	S	1852022	                Roseitalea porphyridii
0.0020	3	0	G	2712688	              Salaquimonas
0.0020	3	3	S	2712698	                Salaquimonas pukyongi
0.2413	357	18	F	119045	            Methylobacteriaceae
0.1555	230	38	G	407	              Methylobacterium
0.0615	91	12	G1	2615210	                unclassified Methylobacterium
0.0176	26	26	S	739141	                  Methylobacterium sp. XJLW
0.0122	18	18	S	426117	                  Methylobacterium sp. 4-46
0.0074	11	11	S	2603276	                  Methylobacterium sp. WL1
0.0068	10	10	S	2202828	                  Methylobacterium sp. 17Sr1-43
0.0047	7	7	S	2202826	                  Methylobacterium sp. 17Sr1-1
0.0027	4	4	S	925818	                  Methylobacterium sp. AMS5
0.0014	2	2	S	2067957	                  Methylobacterium sp. DM1
0.0007	1	1	S	1479019	                  Methylobacterium sp. C1
0.0142	21	21	S	270351	                Methylobacterium aquaticum
0.0128	19	19	S	2202825	                Methylobacterium durans
0.0115	17	17	S	2051553	                Methylobacterium currus
0.0088	13	13	S	2202827	                Methylobacterium terrae
0.0068	10	0	S	39956	                Methylobacterium mesophilicum
0.0068	10	10	S1	908290	                  Methylobacterium mesophilicum SR1.6/6
0.0054	8	0	S	114616	                Methylobacterium nodulans
0.0054	8	8	S1	460265	                  Methylobacterium nodulans ORS 2060
0.0041	6	6	S	269660	                Methylobacterium brachiatum
0.0027	4	0	S	31998	                Methylobacterium radiotolerans
0.0027	4	4	S1	426355	                  Methylobacterium radiotolerans JCM 2831
0.0014	2	2	S	418223	                Methylobacterium phyllosphaerae
0.0007	1	0	S	334852	                Methylobacterium oryzae
0.0007	1	1	S1	693986	                  Methylobacterium oryzae CBMB20
0.0507	75	6	G	2282523	              Methylorubrum
0.0311	46	23	S	408	                Methylorubrum extorquens
0.0115	17	17	S1	272630	                  Methylorubrum extorquens AM1
0.0027	4	4	S1	440085	                  Methylorubrum extorquens CM4
0.0014	2	2	S1	419610	                  Methylorubrum extorquens PA1
0.0122	18	12	S	223967	                Methylorubrum populi
0.0041	6	6	S1	441620	                  Methylorubrum populi BJ001
0.0034	5	5	S	29429	                Methylorubrum zatmanii
0.0230	34	0	G	186650	              Microvirga
0.0115	17	17	S	1882682	                Microvirga ossetica
0.0115	17	0	G1	2617746	                unclassified Microvirga
0.0081	12	12	S	2082949	                  Microvirga sp. 17 mud 1-3
0.0034	5	5	S	2651334	                  Microvirga sp. HR1
0.0933	138	0	F	45401	            Hyphomicrobiaceae
0.0210	31	0	G	81	              Hyphomicrobium
0.0142	21	0	S	53399	                Hyphomicrobium denitrificans
0.0074	11	11	S1	582899	                  Hyphomicrobium denitrificans ATCC 51888
0.0068	10	10	S1	670307	                  Hyphomicrobium denitrificans 1NES1
0.0047	7	0	G1	2619925	                unclassified Hyphomicrobium
0.0047	7	7	S	717785	                  Hyphomicrobium sp. MC1
0.0020	3	0	S	1427356	                Hyphomicrobium nitrativorans
0.0020	3	3	S1	1029756	                  Hyphomicrobium nitrativorans NL23
0.0196	29	1	G	59282	              Blastochloris
0.0115	17	17	S	1079	                Blastochloris viridis
0.0074	11	11	S	2233851	                Blastochloris tepida
0.0128	19	0	G	46913	              Devosia
0.0074	11	0	G1	196773	                unclassified Devosia
0.0041	6	6	S	1736675	                  Devosia sp. A16
0.0027	4	4	S	2083786	                  Devosia sp. I507
0.0007	1	1	S	2499144	                  Devosia sp. 1566
0.0054	8	8	S	400770	                Devosia ginsengisoli
0.0108	16	0	G	29407	              Rhodoplanes
0.0108	16	0	G1	2619116	                unclassified Rhodoplanes
0.0108	16	16	S	674703	                  Rhodoplanes sp. Z2-YC6860
0.0068	10	0	G	119044	              Filomicrobium
0.0068	10	10	S	1608628	                Candidatus Filomicrobium marinum
0.0068	10	0	G	1827478	              Youhaiella
0.0068	10	10	S	1447062	                Youhaiella tibetensis
0.0061	9	0	G	1068	              Rhodomicrobium
0.0061	9	0	S	1069	                Rhodomicrobium vannielii
0.0061	9	9	S1	648757	                  Rhodomicrobium vannielii ATCC 17100
0.0061	9	0	G	1082930	              Pelagibacterium
0.0061	9	0	S	531813	                Pelagibacterium halotolerans
0.0061	9	9	S1	1082931	                  Pelagibacterium halotolerans B2
0.0034	5	0	G	623276	              Maritalea
0.0034	5	5	S	454601	                Maritalea myrionectae
0.0757	112	0	F	335928	            Xanthobacteraceae
0.0237	35	0	G	556257	              Pseudolabrys
0.0122	18	0	G1	2638514	                unclassified Pseudolabrys
0.0122	18	18	S	2562284	                  Pseudolabrys sp. FHR47
0.0115	17	17	S	331696	                Pseudolabrys taiwanensis
0.0162	24	0	G	204476	              Labrys
0.0162	24	24	S	376174	                Labrys neptuniae
0.0128	19	0	G	152053	              Starkeya
0.0128	19	0	S	921	                Starkeya novella
0.0128	19	19	S1	639283	                  Starkeya novella DSM 506
0.0081	12	0	G	279	              Xanthobacter
0.0081	12	0	S	280	                Xanthobacter autotrophicus
0.0081	12	12	S1	78245	                  Xanthobacter autotrophicus Py2
0.0081	12	0	G	6	              Azorhizobium
0.0081	12	0	S	7	                Azorhizobium caulinodans
0.0081	12	12	S1	438753	                  Azorhizobium caulinodans ORS 571
0.0068	10	0	G	99	              Ancylobacter
0.0041	6	6	S	1745854	                Ancylobacter pratisalsi
0.0027	4	0	G1	2626613	                unclassified Ancylobacter
0.0027	4	4	S	1850374	                  Ancylobacter sp. TS-1
0.0615	91	2	F	31993	            Methylocystaceae
0.0412	61	2	G	133	              Methylocystis
0.0135	20	20	S	173366	                Methylocystis rosea
0.0095	14	14	S	134	                Methylocystis parvus
0.0068	10	10	S	655015	                Methylocystis bryophila
0.0061	9	9	S	391905	                Methylocystis heyeri
0.0041	6	0	G1	2625913	                unclassified Methylocystis
0.0041	6	6	S	187303	                  Methylocystis sp. SC2
0.0169	25	1	G	425	              Methylosinus
0.0081	12	0	G1	2624500	                unclassified Methylosinus
0.0081	12	12	S	2699395	                  Methylosinus sp. C49
0.0081	12	0	S	426	                Methylosinus trichosporium
0.0081	12	12	S1	595536	                  Methylosinus trichosporium OB3b
0.0020	3	0	G	196080	              Terasakiella
0.0020	3	0	G1	2614952	                unclassified Terasakiella
0.0020	3	3	S	2560057	                  Terasakiella sp. SH-1
0.0460	68	1	F	118882	            Brucellaceae
0.0270	40	2	G	528	              Ochrobactrum
0.0088	13	10	S	529	                Ochrobactrum anthropi
0.0020	3	3	S1	439375	                  Ochrobactrum anthropi ATCC 49188
0.0081	12	12	S	271865	                Ochrobactrum quorumnocens
0.0047	7	7	S	419475	                Ochrobactrum pseudogrignonense
0.0041	6	6	S	571256	                Ochrobactrum pituitosum
0.0182	27	18	G	234	              Brucella
0.0041	6	1	G1	2632610	                unclassified Brucella
0.0020	3	3	S	1844051	                  Brucella sp. 09RB8910
0.0007	1	1	S	1885919	                  Brucella sp. 141012304
0.0007	1	1	S	1149952	                  Brucella sp. 09RB8471
0.0014	2	1	S	29459	                Brucella melitensis
0.0007	1	0	S1	644340	                  Brucella melitensis bv. 3
0.0007	1	1	S2	520466	                    Brucella melitensis bv. 3 str. Ether
0.0007	1	0	S	236	                Brucella ovis
0.0007	1	1	S1	444178	                  Brucella ovis ATCC 25840
0.0331	49	0	O1	119042	            unclassified Rhizobiales
0.0115	17	0	G	169055	              Nordella
0.0115	17	0	G1	2623691	                unclassified Nordella
0.0115	17	17	S	2712222	                  Nordella sp. HKS 07
0.0081	12	0	G	1572860	              Hartmannibacter
0.0081	12	12	S	1482074	                Hartmannibacter diazotrophicus
0.0074	11	0	G	1734920	              Pseudorhodoplanes
0.0074	11	11	S	1235591	                Pseudorhodoplanes sinuspersici
0.0061	9	0	G	1484898	              Methyloceanibacter
0.0047	7	7	S	1384459	                Methyloceanibacter caenitepidi
0.0014	2	0	G1	2617503	                unclassified Methyloceanibacter
0.0014	2	2	S	2170729	                  Methyloceanibacter sp. wino2
0.0277	41	0	F	45404	            Beijerinckiaceae
0.0128	19	0	G	120652	              Methylocella
0.0068	10	10	S	227605	                Methylocella tundrae
0.0061	9	0	S	199596	                Methylocella silvestris
0.0061	9	9	S1	395965	                  Methylocella silvestris BL2
0.0088	13	0	G	532	              Beijerinckia
0.0088	13	0	S	533	                Beijerinckia indica
0.0088	13	0	S1	31994	                  Beijerinckia indica subsp. indica
0.0088	13	13	S2	395963	                    Beijerinckia indica subsp. indica ATCC 9039
0.0034	5	0	F1	45405	              unclassified Beijerinckiaceae
0.0027	4	4	S	2572036	                Beijerinckiaceae bacterium RH AL1
0.0007	1	1	S	1978229	                Beijerinckiaceae bacterium
0.0027	4	0	G	1156568	              Methylovirgula
0.0027	4	4	S	569860	                Methylovirgula ligni
0.0257	38	0	F	255475	            Aurantimonadaceae
0.0189	28	1	G	293088	              Martelella
0.0088	13	0	S	293089	                Martelella mediterranea
0.0088	13	13	S1	1122214	                  Martelella mediterranea DSM 17316
0.0054	8	0	G1	2629616	                unclassified Martelella
0.0054	8	8	S	686597	                  Martelella sp. AD-3
0.0041	6	6	S	1486262	                Martelella endophytica
0.0068	10	0	G	414371	              Aureimonas
0.0068	10	0	G1	2615206	                unclassified Aureimonas
0.0068	10	10	S	1349819	                  Aureimonas sp. AU20
0.0149	22	0	F	2036754	            Chelatococcaceae
0.0149	22	6	G	28209	              Chelatococcus
0.0068	10	0	G1	2638111	                unclassified Chelatococcus
0.0068	10	10	S	1702325	                  Chelatococcus sp. CO-6
0.0041	6	6	S	444444	                Chelatococcus daeguensis
0.0122	18	0	F	119043	            Rhodobiaceae
0.0088	13	0	G	256616	              Parvibaculum
0.0088	13	0	S	256618	                Parvibaculum lavamentivorans
0.0088	13	13	S1	402881	                  Parvibaculum lavamentivorans DS-1
0.0020	3	0	G	1541445	              Candidatus Phaeomarinobacter
0.0020	3	3	S	1458461	                Candidatus Phaeomarinobacter ectocarpi
0.0014	2	0	F1	1712260	              unclassified Rhodobiaceae
0.0014	2	2	S	2026785	                Rhodobiaceae bacterium
0.0081	12	0	F	2723775	            Lichenihabitantaceae
0.0081	12	0	G	2723776	              Lichenihabitans
0.0081	12	12	S	2528642	                Lichenihabitans psoromatis
0.0074	11	0	F	655351	            Cohaesibacteraceae
0.0041	6	0	G	655352	              Cohaesibacter
0.0041	6	0	G1	2631913	                unclassified Cohaesibacter
0.0041	6	6	S	1798205	                  Cohaesibacter sp. ES.047
0.0034	5	0	G	1406135	              Breoghania
0.0034	5	0	G1	2624130	                unclassified Breoghania
0.0034	5	5	S	2304600	                  Breoghania sp. L-A4
0.0068	10	0	F	772	            Bartonellaceae
0.0068	10	1	G	773	              Bartonella
0.0020	3	3	S	1686310	                Bartonella apis
0.0014	2	0	G1	2645622	                unclassified Bartonella
0.0014	2	2	S	515256	                  Bartonella sp. 1-1C
0.0014	2	2	S	803	                Bartonella quintana
0.0007	1	1	S	85701	                Bartonella tribocorum
0.0007	1	1	S	2133959	                Bartonella kosoyi
0.5698	843	2	O	204455	          Rhodobacterales
0.5576	825	65	F	31989	            Rhodobacteraceae
0.0771	114	7	G	265	              Paracoccus
0.0196	29	2	G1	246570	                unclassified Paracoccus
0.0054	8	8	S	2259340	                  Paracoccus sp. SC2-6
0.0041	6	6	S	2560053	                  Paracoccus sp. 2251
0.0034	5	5	S	1529068	                  Paracoccus sp. BM15
0.0034	5	5	S	2500532	                  Paracoccus sp. Arc7-R13
0.0020	3	3	S	2589076	                  Paracoccus sp. AK26
0.0115	17	17	S	1499308	                Paracoccus mutanolyticus
0.0088	13	13	S	1077935	                Paracoccus zhejiangensis
0.0074	11	11	S	266	                Paracoccus denitrificans
0.0054	8	8	S	1945662	                Paracoccus contaminans
0.0054	8	8	S	147645	                Paracoccus yeei
0.0047	7	7	S	1545044	                Paracoccus sanguinis
0.0041	6	0	S	34003	                Paracoccus aminophilus
0.0041	6	6	S1	1367847	                  Paracoccus aminophilus JCM 7686
0.0020	3	3	S	2065379	                Paracoccus jeotgali
0.0020	3	3	S	135740	                Paracoccus kondratievae
0.0014	2	2	S	34004	                Paracoccus aminovorans
0.0507	75	1	G	1060	              Rhodobacter
0.0304	45	40	S	1063	                Rhodobacter sphaeroides
0.0014	2	2	S1	349101	                  Rhodobacter sphaeroides ATCC 17029
