BranAssembly	NODE_76_length_14235_cov_10.316064	23.8225	7.21219	0.11848	0.302747	0.99993
BranAssembly	NODE_77_length_13712_cov_9.403640	22.0151	6.19413	0.103678	0.281358	1
BranAssembly	NODE_78_length_13706_cov_9.241208	22.3	6.7805	0.113517	0.304058	1
BranAssembly	NODE_79_length_13424_cov_9.461739	22.549	6.28632	0.106344	0.278785	1
BranAssembly	NODE_80_length_13264_cov_9.649490	22.4644	6.21354	0.105744	0.276595	0.999472
BranAssembly	NODE_81_length_12983_cov_9.554655	22.6006	6.62319	0.113929	0.293054	0.999615
BranAssembly	NODE_82_length_12773_cov_9.903013	23.1971	6.92986	0.12018	0.298739	1
BranAssembly	NODE_83_length_12340_cov_9.513849	22.4041	6.34549	0.11196	0.283229	1
BranAssembly	NODE_84_length_12216_cov_9.853122	22.5777	6.30296	0.111773	0.279168	1
BranAssembly	NODE_85_length_12102_cov_9.609542	21.4173	6.93075	0.123483	0.323605	1
BranAssembly	NODE_86_length_12001_cov_10.823421	24.6689	6.2286	0.111439	0.252487	0.999333
BranAssembly	NODE_87_length_11943_cov_10.031643	22.5995	6.37608	0.114354	0.282134	0.999916
BranAssembly	NODE_88_length_11817_cov_9.445962	22.0943	6.34233	0.114354	0.287058	1
BranAssembly	NODE_89_length_11783_cov_7.899013	19.3196	6.91256	0.124815	0.3578	0.999576
BranAssembly	NODE_90_length_11685_cov_9.538521	22.6448	6.63284	0.120266	0.292908	1
BranAssembly	NODE_91_length_11619_cov_10.194909	23.39	6.18031	0.112378	0.264229	0.999656
BranAssembly	NODE_92_length_11527_cov_8.674639	21.0269	6.20568	0.113289	0.29513	0.999913
BranAssembly	NODE_93_length_11480_cov_8.713475	21.2774	6.20933	0.113587	0.291828	1
BranAssembly	NODE_94_length_11478_cov_9.528780	22.8425	5.93682	0.108612	0.259902	0.999739
BranAssembly	NODE_95_length_11300_cov_9.586904	22.4059	6.60049	0.121701	0.294587	0.999735
BranAssembly	NODE_96_length_11238_cov_9.382639	22.2068	6.57289	0.121526	0.295985	1
BranAssembly	NODE_97_length_11150_cov_10.019513	23.0505	6.2714	0.116408	0.272072	0.999821
BranAssembly	NODE_98_length_11139_cov_9.406391	22.3894	5.95739	0.110634	0.266081	1
BranAssembly	NODE_99_length_11054_cov_9.015057	21.188	6.18773	0.115353	0.292039	0.998372
BranAssembly	NODE_100_length_10783_cov_9.433327	22.6005	6.38126	0.120446	0.282351	1
BranAssembly	NODE_101_length_10773_cov_9.429914	22.1494	6.45322	0.121861	0.29135	1
BranAssembly	NODE_102_length_10701_cov_8.642148	21.3253	6.05072	0.114644	0.283734	0.999813
BranAssembly	NODE_103_length_10665_cov_8.856337	21.9317	6.27888	0.119167	0.286292	1
BranAssembly	NODE_104_length_10617_cov_9.408198	22.4171	6.49147	0.12348	0.289577	0.999529
BranAssembly	NODE_105_length_10536_cov_9.254402	22.0271	6.56925	0.125439	0.298235	1
BranAssembly	NODE_106_length_10507_cov_9.477286	22.2474	6.54658	0.125179	0.294263	0.999429
BranAssembly	NODE_107_length_10467_cov_9.415405	22.0162	7.00746	0.134247	0.318286	1
BranAssembly	NODE_108_length_10318_cov_9.751191	22.928	6.78131	0.130849	0.295766	0.999806
BranAssembly	NODE_109_length_10293_cov_9.200214	21.9039	6.14299	0.118677	0.280452	0.999903
BranAssembly	NODE_110_length_10189_cov_9.114862	21.6628	6.32104	0.122738	0.291793	0.999215
BranAssembly	NODE_111_length_10094_cov_10.793443	24.805	6.40081	0.12487	0.258045	0.997226
BranAssembly	NODE_112_length_9904_cov_9.802633	23.0435	6.72486	0.132445	0.291833	0.997072
BranAssembly	NODE_113_length_9868_cov_8.984043	21.4441	6.32704	0.124837	0.295049	0.999493
BranAssembly	NODE_114_length_9736_cov_9.654064	22.9373	6.60552	0.131212	0.287981	0.999897
BranAssembly	NODE_115_length_9503_cov_9.005911	21.9361	6.26669	0.125998	0.285679	0.999684
BranAssembly	NODE_116_length_9472_cov_9.820608	22.8986	6.72263	0.135386	0.293582	0.999683
BranAssembly	NODE_117_length_9459_cov_10.755885	24.0147	6.51068	0.131208	0.271112	0.996723
BranAssembly	NODE_118_length_9442_cov_8.968979	21.1447	6.77658	0.136689	0.320487	0.999894
BranAssembly	NODE_119_length_9434_cov_10.170335	23.4454	6.56917	0.132562	0.28019	0.999894
BranAssembly	NODE_120_length_9428_cov_8.788169	21.1116	6.69794	0.135203	0.317264	0.99947
BranAssembly	NODE_121_length_9381_cov_9.917665	22.8691	6.69268	0.135435	0.292652	0.999893
BranAssembly	NODE_122_length_9330_cov_9.596065	22.3167	6.59428	0.133808	0.295486	1
BranAssembly	NODE_123_length_9317_cov_8.995263	21.2621	6.61984	0.13442	0.311344	0.999463
BranAssembly	NODE_124_length_9307_cov_8.186678	20.5626	6.09409	0.123811	0.296368	0.999785
BranAssembly	NODE_125_length_9201_cov_10.024531	22.9604	6.68119	0.136519	0.290987	1
BranAssembly	NODE_126_length_9020_cov_9.468468	22.2853	5.8652	0.121042	0.263187	0.999778
BranAssembly	NODE_127_length_8863_cov_9.535318	22.8677	6.37017	0.132622	0.278567	1
BranAssembly	NODE_128_length_8843_cov_9.296574	21.7288	6.63741	0.138342	0.305465	0.999208
BranAssembly	NODE_129_length_8799_cov_9.199886	21.9959	6.21476	0.129857	0.282542	1
BranAssembly	NODE_130_length_8773_cov_9.153019	21.7031	6.11424	0.127945	0.281723	0.999316
BranAssembly	NODE_131_length_8550_cov_9.261120	22.3473	6.56998	0.139263	0.293995	0.997427
BranAssembly	NODE_132_length_8483_cov_10.027916	22.8267	6.41038	0.136416	0.280828	0.999882
BranAssembly	NODE_133_length_8211_cov_10.458323	24.0206	6.64647	0.143764	0.276699	0.999513
BranAssembly	NODE_134_length_8181_cov_9.363101	22.371	6.27992	0.136084	0.280717	0.996577
BranAssembly	NODE_135_length_8122_cov_9.435809	22.5425	6.38226	0.138803	0.283122	0.999754
BranAssembly	NODE_136_length_8047_cov_9.749688	22.2377	6.07186	0.132666	0.273043	0.999379
BranAssembly	NODE_137_length_8043_cov_9.685301	21.7712	6.3411	0.138583	0.29126	1
BranAssembly	NODE_138_length_8019_cov_9.025657	21.6299	6.78144	0.148429	0.313522	0.998628
BranAssembly	NODE_139_length_8013_cov_9.435120	22.3146	6.53829	0.14316	0.293005	1
BranAssembly	NODE_140_length_7995_cov_9.873964	22.6469	6.41771	0.140678	0.283381	0.99925
BranAssembly	NODE_141_length_7859_cov_9.651596	22.6005	6.11267	0.135146	0.270467	0.999618
BranAssembly	NODE_142_length_7803_cov_9.842938	22.5525	7.17879	0.159285	0.318315	0.999231
BranAssembly	NODE_143_length_7790_cov_9.671305	22.4406	6.89239	0.153058	0.30714	1
BranAssembly	NODE_144_length_7715_cov_9.318501	22.2165	6.15562	0.13736	0.277075	0.999352
BranAssembly	NODE_145_length_7706_cov_9.574443	22.5141	6.66815	0.148884	0.296176	1
BranAssembly	NODE_146_length_7600_cov_9.297319	21.7304	6.4553	0.145133	0.297063	1
BranAssembly	NODE_147_length_7515_cov_8.979829	21.1055	6.6682	0.150765	0.315946	1
BranAssembly	NODE_148_length_7454_cov_9.176162	22.0728	6.11329	0.138783	0.27696	0.999463
BranAssembly	NODE_149_length_7439_cov_9.913900	22.7114	6.8373	0.155376	0.301052	0.999866
BranAssembly	NODE_150_length_7430_cov_9.938116	22.582	6.46075	0.146908	0.286102	1
BranAssembly	NODE_151_length_7409_cov_8.991463	21.5742	6.43578	0.146547	0.29831	0.999865
BranAssembly	NODE_152_length_7367_cov_9.941128	22.9027	7.45452	0.170228	0.325487	1
BranAssembly	NODE_153_length_7263_cov_9.822367	22.9412	7.44062	0.171122	0.324334	0.999725
BranAssembly	NODE_154_length_7245_cov_9.166436	21.6943	5.79226	0.133378	0.266995	0.999862
BranAssembly	NODE_155_length_7202_cov_9.568800	22.3956	5.92321	0.1368	0.264481	0.999722
BranAssembly	NODE_156_length_7142_cov_9.888936	22.6766	6.65435	0.154331	0.293446	1
BranAssembly	NODE_158_length_7101_cov_10.307410	23.6978	6.63613	0.154352	0.280032	0.999437
BranAssembly	NODE_159_length_7012_cov_8.159530	20.4983	5.44727	0.127501	0.265742	0.999002
BranAssembly	NODE_160_length_6917_cov_9.453688	22.1155	6.30698	0.148634	0.285184	1
BranAssembly	NODE_162_length_6793_cov_8.271733	20.5174	7.00502	0.166584	0.341418	0.997939
BranAssembly	NODE_163_length_6664_cov_10.963979	23.6573	6.32267	0.151806	0.267261	1
BranAssembly	NODE_164_length_6574_cov_9.134607	21.7695	6.82229	0.164919	0.313387	0.998783
BranAssembly	NODE_165_length_6534_cov_9.716065	22.8716	6.70778	0.162647	0.29328	0.99847
BranAssembly	NODE_166_length_6459_cov_9.735770	22.8178	6.61816	0.161403	0.290044	1
BranAssembly	NODE_167_length_6336_cov_8.250040	20.1558	5.9908	0.147514	0.297225	0.999527
BranAssembly	NODE_168_length_6322_cov_9.436517	22.2724	6.09018	0.150127	0.273441	0.999684
BranAssembly	NODE_169_length_6321_cov_9.624603	22.6648	5.98245	0.147483	0.263954	0.999842
BranAssembly	NODE_170_length_6286_cov_10.027809	23.3694	7.0269	0.173713	0.300688	0.999682
BranAssembly	NODE_172_length_6127_cov_7.917350	19.6417	6.20898	0.155472	0.316111	0.999674
BranAssembly	NODE_173_length_6099_cov_9.327677	22.3087	6.46894	0.162353	0.289973	0.999836
BranAssembly	NODE_174_length_6094_cov_9.783842	23.3288	6.34322	0.159263	0.271905	0.999836
BranAssembly	NODE_175_length_5926_cov_8.793963	21.1822	6.20851	0.158075	0.2931	0.998988
BranAssembly	NODE_176_length_5883_cov_9.666382	23.0925	6.02259	0.1539	0.260803	1
BranAssembly	NODE_177_length_5851_cov_9.076606	22.1955	6.70916	0.171913	0.302276	0.999316
BranAssembly	NODE_178_length_5845_cov_9.238652	22.4462	6.11031	0.156649	0.27222	0.999658
BranAssembly	NODE_179_length_5780_cov_7.538863	18.4092	6.3131	0.162755	0.342932	0.999308
BranAssembly	NODE_180_length_5758_cov_9.684238	22.7949	6.40175	0.165356	0.280841	0.998263
BranAssembly	NODE_181_length_5748_cov_10.716559	23.3104	6.64227	0.171717	0.284949	0.999826
BranAssembly	NODE_182_length_5737_cov_9.654870	22.2604	7.16939	0.185522	0.322069	1
BranAssembly	NODE_183_length_5717_cov_9.214487	21.2806	6.22228	0.161295	0.292393	0.99965
BranAssembly	NODE_184_length_5576_cov_9.828195	23.1139	6.44701	0.169221	0.278924	0.999641
BranAssembly	NODE_185_length_5560_cov_10.227807	23.6806	6.28892	0.165308	0.265573	0.997662
BranAssembly	NODE_186_length_5534_cov_9.218347	22.1064	6.4312	0.169445	0.29092	0.998554
BranAssembly	NODE_187_length_5519_cov_9.340984	22.1062	5.999	0.158272	0.271372	1
BranAssembly	NODE_189_length_5339_cov_9.448776	22.3984	6.68475	0.179313	0.298448	1
BranAssembly	NODE_190_length_5303_cov_8.429465	20.2054	6.45277	0.173677	0.319359	1
BranAssembly	NODE_191_length_5290_cov_9.413800	22.0694	6.79035	0.182987	0.307682	1
BranAssembly	NODE_192_length_5277_cov_9.514672	21.9231	6.26653	0.169079	0.285842	1
BranAssembly	NODE_193_length_5228_cov_7.492402	19.0901	5.81674	0.157677	0.304699	0.999809
BranAssembly	NODE_194_length_5090_cov_9.369492	21.6269	6.29692	0.172992	0.291161	0.999804
BranAssembly	NODE_195_length_5079_cov_9.382772	21.9665	6.90039	0.189776	0.314132	0.999606
BranAssembly	NODE_196_length_5043_cov_8.796968	21.5469	5.94985	0.164217	0.276135	0.999603
BranAssembly	NODE_197_length_4953_cov_9.672218	22.6255	7.1284	0.198524	0.315061	0.999798
BranAssembly	NODE_198_length_4913_cov_8.406224	21.301	5.88359	0.164523	0.276212	0.999186
BranAssembly	NODE_199_length_4895_cov_9.298808	22.3303	6.51596	0.18254	0.291799	1
BranAssembly	NODE_200_length_4890_cov_10.875129	24.4984	7.22213	0.202426	0.294801	0.997751
BranAssembly	NODE_201_length_4809_cov_9.399791	21.7846	7.39134	0.208906	0.339292	1
BranAssembly	NODE_202_length_4802_cov_9.298764	22.5062	6.25403	0.176891	0.27788	0.999792
BranAssembly	NODE_203_length_4735_cov_8.921589	20.9504	6.44351	0.183535	0.30756	1
BranAssembly	NODE_204_length_4680_cov_9.565900	22.6017	7.08766	0.203066	0.31359	0.998291
BranAssembly	NODE_205_length_4680_cov_9.485057	22.4688	6.55616	0.187838	0.291789	0.999359
BranAssembly	NODE_206_length_4660_cov_9.316994	21.4839	6.09369	0.174962	0.28364	0.999142
BranAssembly	NODE_208_length_4609_cov_9.014847	21.8607	6.44634	0.186108	0.294883	1
BranAssembly	NODE_209_length_4547_cov_9.136344	21.9897	6.81675	0.19814	0.309998	1
BranAssembly	NODE_210_length_4532_cov_10.084166	23.534	6.78759	0.197618	0.288417	0.998897
BranAssembly	NODE_211_length_4516_cov_8.943392	21.3811	6.66388	0.19436	0.311672	0.999336
BranAssembly	NODE_212_length_4445_cov_9.362545	22.2621	6.7431	0.198235	0.302896	0.998875
BranAssembly	NODE_213_length_4355_cov_10.686546	24.1871	6.46116	0.191899	0.267132	0.996785
BranAssembly	NODE_214_length_4322_cov_9.594922	21.972	6.43221	0.191767	0.292746	1
BranAssembly	NODE_215_length_4292_cov_9.397373	21.7395	6.68086	0.199875	0.307314	0.993476
BranAssembly	NODE_216_length_4239_cov_9.153444	21.8592	6.43282	0.193654	0.294285	0.998349
BranAssembly	NODE_218_length_4222_cov_9.589316	21.3096	7.70766	0.232498	0.361699	1
BranAssembly	NODE_219_length_4216_cov_8.295916	20.8423	6.46843	0.195256	0.310352	0.991698
BranAssembly	NODE_220_length_4173_cov_9.717423	22.0386	6.12492	0.185837	0.277918	0.99976
BranAssembly	NODE_221_length_4033_cov_9.122378	21.5797	6.27592	0.193696	0.290825	1
BranAssembly	NODE_222_length_4001_cov_10.646777	23.4036	7.42704	0.230138	0.317346	1
BranAssembly	NODE_223_length_3997_cov_8.964718	21.0235	6.79464	0.210647	0.323192	1
BranAssembly	NODE_224_length_3960_cov_10.098703	23.1765	7.4978	0.23353	0.323509	1
BranAssembly	NODE_225_length_3958_cov_9.801222	22.4255	6.3683	0.1984	0.283976	0.999747
BranAssembly	NODE_226_length_3931_cov_8.653255	20.8107	6.02748	0.188426	0.289633	0.999237
BranAssembly	NODE_227_length_3879_cov_10.058442	21.8667	7.53125	0.237008	0.344416	0.999742
BranAssembly	NODE_228_length_3867_cov_10.825690	24.1358	6.65446	0.20974	0.275709	0.999741
BranAssembly	NODE_229_length_3842_cov_9.688172	22.7499	7.00113	0.221384	0.307744	0.998438
BranAssembly	NODE_230_length_3793_cov_9.011424	22.048	5.9695	0.189978	0.27075	0.999736
BranAssembly	NODE_231_length_3759_cov_11.326542	22.1772	6.87544	0.219796	0.310023	0.999468
BranAssembly	NODE_232_length_3663_cov_8.492020	20.7797	5.97892	0.193625	0.287729	1
BranAssembly	NODE_233_length_3543_cov_8.278884	20.6342	6.84335	0.225341	0.331651	0.998589
BranAssembly	NODE_234_length_3540_cov_10.772999	23.7684	7.91452	0.260723	0.332985	0.999435
BranAssembly	NODE_235_length_3501_cov_8.901786	20.8755	6.68711	0.221513	0.320333	1
BranAssembly	NODE_236_length_3456_cov_9.757222	22.3168	6.82673	0.227605	0.3059	1
BranAssembly	NODE_237_length_3428_cov_8.120330	20.0172	7.3692	0.246693	0.368143	1
BranAssembly	NODE_238_length_3419_cov_9.316224	21.6996	6.93876	0.232589	0.319764	0.999415
BranAssembly	NODE_239_length_3392_cov_9.228665	21.288	6.73486	0.226651	0.316369	0.999705
BranAssembly	NODE_240_length_3350_cov_8.978621	21.6206	6.06061	0.205234	0.280316	1
BranAssembly	NODE_241_length_3316_cov_9.309401	21.43	6.98656	0.2378	0.326017	0.998794
BranAssembly	NODE_242_length_3302_cov_10.285060	22.9213	6.48946	0.221348	0.28312	0.993943
BranAssembly	NODE_243_length_3233_cov_9.365481	21.3019	5.8996	0.203365	0.276952	1
BranAssembly	NODE_244_length_3230_cov_10.328335	23.0498	7.76834	0.267906	0.337023	0.99969
BranAssembly	NODE_246_length_3158_cov_8.223714	19.9383	6.37892	0.222483	0.319934	0.999683
BranAssembly	NODE_247_length_3140_cov_9.125362	22.0299	6.15617	0.215329	0.279446	0.998408
BranAssembly	NODE_248_length_3120_cov_10.293756	22.9929	6.41622	0.225143	0.279052	0.993269
BranAssembly	NODE_249_length_3100_cov_8.119505	19.9252	7.10249	0.250026	0.356458	1
BranAssembly	NODE_250_length_3092_cov_9.148547	22.2348	6.77144	0.238681	0.304542	1
BranAssembly	NODE_251_length_3068_cov_8.668970	21.5274	6.70817	0.237374	0.311611	1
BranAssembly	NODE_252_length_3052_cov_9.209395	22.1678	6.56129	0.232784	0.295983	0.999345
BranAssembly	NODE_253_length_3022_cov_5.573338	14.6128	5.25432	0.187338	0.359569	1
BranAssembly	NODE_254_length_3003_cov_9.662744	22.0606	6.81942	0.243908	0.309122	0.999001
BranAssembly	NODE_255_length_2979_cov_9.185424	21.8033	6.78156	0.243529	0.311034	1
BranAssembly	NODE_256_length_2905_cov_8.485049	20.7597	6.19589	0.225313	0.298457	1
BranAssembly	NODE_257_length_2904_cov_6.855652	17.5702	5.96401	0.216918	0.339438	0.998278
BranAssembly	NODE_258_length_2901_cov_9.458565	22.1458	6.50896	0.236861	0.293914	0.994485
BranAssembly	NODE_259_length_2897_cov_8.627615	19.913	6.77999	0.246894	0.34048	0.998619
BranAssembly	NODE_260_length_2852_cov_8.512575	19.4127	6.56608	0.240983	0.338236	0.998948
BranAssembly	NODE_262_length_2809_cov_8.353597	20.2097	5.93358	0.21943	0.293601	0.998932
BranAssembly	NODE_263_length_2803_cov_8.716294	21.2269	6.27727	0.232389	0.295722	0.998216
BranAssembly	NODE_264_length_2798_cov_9.454677	22.109	6.33268	0.23465	0.28643	1
BranAssembly	NODE_265_length_2797_cov_9.739162	22.7097	6.34387	0.235106	0.279346	0.99571
BranAssembly	NODE_267_length_2740_cov_9.518997	21.9847	6.95196	0.260308	0.316218	0.998175
BranAssembly	NODE_268_length_2730_cov_8.802295	21.4407	6.97434	0.261624	0.325285	1
BranAssembly	NODE_270_length_2646_cov_9.586167	22.5178	6.78998	0.25872	0.301539	1
BranAssembly	NODE_271_length_2642_cov_9.833142	22.5011	7.07654	0.269843	0.314497	0.992808
BranAssembly	NODE_272_length_2626_cov_8.913747	21.1599	6.65179	0.254418	0.314358	1
BranAssembly	NODE_273_length_2587_cov_9.460125	21.995	6.59851	0.254275	0.300001	1
BranAssembly	NODE_274_length_2552_cov_8.463734	20.5635	6.85828	0.266091	0.333517	0.995298
BranAssembly	NODE_275_length_2521_cov_10.513242	23.3665	6.71749	0.262227	0.287484	1
BranAssembly	NODE_276_length_2493_cov_9.532873	20.7405	5.99582	0.235366	0.289088	0.999198
BranAssembly	NODE_277_length_2479_cov_10.466122	23.6886	7.22439	0.284393	0.304974	1
BranAssembly	NODE_279_length_2463_cov_8.614626	20.3427	7.10826	0.280729	0.349426	0.999594
BranAssembly	NODE_280_length_2446_cov_8.304923	20.7445	6.04654	0.239626	0.291477	0.999591
BranAssembly	NODE_281_length_2380_cov_8.558486	20.9496	6.51572	0.261776	0.311019	0.998319
BranAssembly	NODE_282_length_2378_cov_8.542358	21.5059	6.14112	0.24683	0.285555	1
BranAssembly	NODE_283_length_2352_cov_9.885062	22.5043	7.02371	0.28386	0.312106	0.996599
BranAssembly	NODE_284_length_2348_cov_8.689090	21.379	5.53949	0.224066	0.259108	1
BranAssembly	NODE_285_length_2336_cov_9.907672	22.5505	7.41522	0.300707	0.328827	1
BranAssembly	NODE_286_length_2329_cov_9.873913	21.9875	6.77278	0.275067	0.308028	1
BranAssembly	NODE_287_length_2322_cov_8.644134	19.8286	7.06271	0.287274	0.356188	0.999569
BranAssembly	NODE_288_length_2286_cov_9.306602	21.6833	6.5403	0.268111	0.301628	1
BranAssembly	NODE_289_length_2274_cov_6.005345	16.2709	5.99322	0.246332	0.36834	1
BranAssembly	NODE_290_length_2237_cov_11.197464	24.2977	7.03588	0.291569	0.28957	1
BranAssembly	NODE_291_length_2227_cov_9.909463	22.4252	6.587	0.273579	0.293732	0.999551
BranAssembly	NODE_292_length_2162_cov_8.886076	21.8501	5.88777	0.248187	0.269461	0.999537
