0.0516	7	7	S1	504832	                  Oligotropha carboxidovorans OM5
0.1031	14	0	G	911	              Nitrobacter
0.0958	13	0	S	912	                Nitrobacter hamburgensis
0.0958	13	13	S1	323097	                  Nitrobacter hamburgensis X14
0.0074	1	0	S	913	                Nitrobacter winogradskyi
0.0074	1	1	S1	323098	                  Nitrobacter winogradskyi Nb-255
0.0884	12	0	G	1033	              Afipia
0.0884	12	0	G1	2642050	                unclassified Afipia
0.0884	12	12	S	1882747	                  Afipia sp. GAS231
0.0442	6	0	G	85413	              Bosea
0.0442	6	1	G1	2653178	                unclassified Bosea
0.0221	3	3	S	2599640	                  Bosea sp. F3-2
0.0074	1	1	S	1842539	                  Bosea sp. RAC05
0.0074	1	1	S	1792307	                  Bosea sp. PAMC 26642
0.0368	5	0	F1	81426	              unclassified Bradyrhizobiaceae
0.0368	5	5	S	709797	                Bradyrhizobiaceae bacterium SG-6C
0.0295	4	0	G	1649510	              Variibacter
0.0295	4	4	S	1333996	                Variibacter gotjawalensis
0.4567	62	4	F	82115	            Rhizobiaceae
0.3020	41	2	F1	227290	              Rhizobium/Agrobacterium group
0.2136	29	4	G	379	                Rhizobium
0.0884	12	5	S	384	                  Rhizobium leguminosarum
0.0368	5	4	S1	386	                    Rhizobium leguminosarum bv. trifolii
0.0074	1	1	S2	1033991	                      Rhizobium leguminosarum bv. trifolii CB782
0.0147	2	2	S1	387	                    Rhizobium leguminosarum bv. viciae
0.0589	8	5	G1	2613769	                  unclassified Rhizobium
0.0074	1	1	S	1571470	                    Rhizobium sp. ACO-34A
0.0074	1	1	S	1301032	                    Rhizobium sp. IE4771
0.0074	1	1	S	2603277	                    Rhizobium sp. WL3
0.0147	2	1	S	396	                  Rhizobium phaseoli
0.0074	1	1	S1	526949	                    Rhizobium phaseoli Brasil 5
0.0074	1	1	S	1335061	                  Rhizobium flavum
0.0074	1	1	S	1120045	                  Rhizobium grahamii
0.0074	1	1	S	240521	                  Rhizobium daejeonense
0.0589	8	0	G	357	                Agrobacterium
0.0295	4	0	G1	1183400	                  Agrobacterium tumefaciens complex
0.0295	4	4	S	358	                    Agrobacterium tumefaciens
0.0295	4	0	G1	2632611	                  unclassified Agrobacterium
0.0221	3	3	S	861208	                    Agrobacterium sp. H13-3
0.0074	1	1	S	2664893	                    Agrobacterium sp. MA01
0.0147	2	0	G	1525371	                Neorhizobium
0.0074	1	0	G1	2629175	                  unclassified Neorhizobium
0.0074	1	1	S	1825976	                    Neorhizobium sp. NCHU2750
0.0074	1	0	S	399	                  Neorhizobium galegae
0.0074	1	0	S1	323655	                    Neorhizobium galegae bv. orientalis
0.0074	1	1	S2	1028800	                      Neorhizobium galegae bv. orientalis str. HAMBI 540
0.1179	16	0	F1	227292	              Sinorhizobium/Ensifer group
0.0958	13	2	G	28105	                Sinorhizobium
0.0516	7	7	S	382	                  Sinorhizobium meliloti
0.0147	2	0	G1	2613772	                  unclassified Sinorhizobium
0.0074	1	1	S	1842534	                    Sinorhizobium sp. RAC02
0.0074	1	1	S	794846	                    Sinorhizobium sp. CCBAU 05631
0.0074	1	0	G1	663276	                  Sinorhizobium fredii group
0.0074	1	0	S	380	                    Sinorhizobium fredii
0.0074	1	1	S1	1185652	                      Sinorhizobium fredii USDA 257
0.0074	1	1	S	194963	                  Sinorhizobium americanum
0.0221	3	0	G	106591	                Ensifer
0.0147	2	2	S	106592	                  Ensifer adhaerens
0.0074	1	0	S	716925	                  Ensifer sojae
0.0074	1	1	S1	716928	                    Ensifer sojae CCBAU 05684
0.0074	1	0	G	2661800	              Georhizobium
0.0074	1	1	S	2341112	                Georhizobium profundi
0.3241	44	0	F	69277	            Phyllobacteriaceae
0.2505	34	3	G	68287	              Mesorhizobium
0.1842	25	3	G1	325217	                unclassified Mesorhizobium
0.0295	4	4	S	1854057	                  Mesorhizobium sp. AA22
0.0295	4	4	S	2493668	                  Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2
0.0221	3	3	S	2493675	                  Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1
0.0221	3	3	S	2493681	                  Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1
0.0147	2	2	S	2493674	                  Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1
0.0074	1	1	S	2493677	                  Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1
0.0074	1	1	S	2493678	                  Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1
0.0074	1	1	S	2493671	                  Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1
0.0074	1	1	S	2493669	                  Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1
0.0074	1	1	S	278153	                  Mesorhizobium sp. WSM1497
0.0074	1	1	S	2082387	                  Mesorhizobium sp. Pch-S
0.0074	1	0	S	2066070	                Mesorhizobium japonicum
0.0074	1	1	S1	266835	                  Mesorhizobium japonicum MAFF 303099
0.0074	1	1	S	1670800	                Mesorhizobium oceanicum
0.0074	1	0	S	593909	                Mesorhizobium opportunistum
0.0074	1	1	S1	536019	                  Mesorhizobium opportunistum WSM2075
0.0074	1	0	S	536018	                Mesorhizobium australicum
0.0074	1	1	S1	754035	                  Mesorhizobium australicum WSM2073
0.0074	1	0	S	71433	                Mesorhizobium amorphae
0.0074	1	1	S1	1082933	                  Mesorhizobium amorphae CCNWGS0123
0.0074	1	1	S	381	                Mesorhizobium loti
0.0221	3	0	G	449972	              Chelativorans
0.0221	3	0	G1	2643807	                unclassified Chelativorans
0.0221	3	3	S	266779	                  Chelativorans sp. BNC1
0.0221	3	0	G	31988	              Aminobacter
0.0147	2	2	S	83263	                Aminobacter aminovorans
0.0074	1	0	G1	2644704	                unclassified Aminobacter
0.0074	1	1	S	374606	                  Aminobacter sp. MSH1
0.0147	2	0	G	274591	              Hoeflea
0.0074	1	0	G1	2614931	                unclassified Hoeflea
0.0074	1	1	S	1620421	                  Hoeflea sp. IMCC20628
0.0074	1	0	S	244596	                Hoeflea phototrophica
0.0074	1	1	S1	411684	                  Hoeflea phototrophica DFL-43
0.0074	1	0	G	1649463	              Lentilitoribacter
0.0074	1	0	G1	2647570	                unclassified Lentilitoribacter
0.0074	1	1	S	2305987	                  Lentilitoribacter sp. Alg239-R112
0.0074	1	0	G	28100	              Phyllobacterium
0.0074	1	1	S	1867719	                Phyllobacterium zundukense
0.2136	29	0	F	119045	            Methylobacteriaceae
0.1473	20	3	G	407	              Methylobacterium
0.0516	7	1	G1	2615210	                unclassified Methylobacterium
0.0147	2	2	S	2603276	                  Methylobacterium sp. WL1
0.0147	2	2	S	2067957	                  Methylobacterium sp. DM1
0.0074	1	1	S	426117	                  Methylobacterium sp. 4-46
0.0074	1	1	S	925818	                  Methylobacterium sp. AMS5
0.0295	4	0	S	39956	                Methylobacterium mesophilicum
0.0295	4	4	S1	908290	                  Methylobacterium mesophilicum SR1.6/6
0.0147	2	2	S	270351	                Methylobacterium aquaticum
0.0147	2	0	S	114616	                Methylobacterium nodulans
0.0147	2	2	S1	460265	                  Methylobacterium nodulans ORS 2060
0.0074	1	1	S	2202825	                Methylobacterium durans
0.0074	1	1	S	2051553	                Methylobacterium currus
0.0516	7	0	G	2282523	              Methylorubrum
0.0442	6	2	S	408	                Methylorubrum extorquens
0.0147	2	2	S1	440085	                  Methylorubrum extorquens CM4
0.0147	2	2	S1	272630	                  Methylorubrum extorquens AM1
0.0074	1	1	S	223967	                Methylorubrum populi
0.0147	2	0	G	186650	              Microvirga
0.0074	1	0	G1	2617746	                unclassified Microvirga
0.0074	1	1	S	2082949	                  Microvirga sp. 17 mud 1-3
0.0074	1	1	S	1882682	                Microvirga ossetica
0.0958	13	2	F	335928	            Xanthobacteraceae
0.0221	3	0	G	556257	              Pseudolabrys
0.0147	2	0	G1	2638514	                unclassified Pseudolabrys
0.0147	2	2	S	2562284	                  Pseudolabrys sp. FHR47
0.0074	1	1	S	331696	                Pseudolabrys taiwanensis
0.0221	3	0	G	99	              Ancylobacter
0.0147	2	0	G1	2626613	                unclassified Ancylobacter
0.0147	2	2	S	1850374	                  Ancylobacter sp. TS-1
0.0074	1	1	S	1745854	                Ancylobacter pratisalsi
0.0147	2	0	G	279	              Xanthobacter
0.0147	2	0	S	280	                Xanthobacter autotrophicus
0.0147	2	2	S1	78245	                  Xanthobacter autotrophicus Py2
0.0074	1	0	G	152053	              Starkeya
0.0074	1	0	S	921	                Starkeya novella
0.0074	1	1	S1	639283	                  Starkeya novella DSM 506
0.0074	1	0	G	6	              Azorhizobium
0.0074	1	0	S	7	                Azorhizobium caulinodans
0.0074	1	1	S1	438753	                  Azorhizobium caulinodans ORS 571
0.0074	1	0	G	204476	              Labrys
0.0074	1	1	S	376174	                Labrys neptuniae
0.0810	11	0	F	45401	            Hyphomicrobiaceae
0.0368	5	0	G	59282	              Blastochloris
0.0295	4	4	S	1079	                Blastochloris viridis
0.0074	1	1	S	2233851	                Blastochloris tepida
0.0147	2	0	G	46913	              Devosia
0.0147	2	0	G1	196773	                unclassified Devosia
0.0074	1	1	S	2499144	                  Devosia sp. 1566
0.0074	1	1	S	2083786	                  Devosia sp. I507
0.0147	2	0	G	1068	              Rhodomicrobium
0.0147	2	0	S	1069	                Rhodomicrobium vannielii
0.0147	2	2	S1	648757	                  Rhodomicrobium vannielii ATCC 17100
0.0074	1	0	G	119044	              Filomicrobium
0.0074	1	1	S	1608628	                Candidatus Filomicrobium marinum
0.0074	1	0	G	29407	              Rhodoplanes
0.0074	1	0	G1	2619116	                unclassified Rhodoplanes
0.0074	1	1	S	674703	                  Rhodoplanes sp. Z2-YC6860
0.0663	9	0	F	118882	            Brucellaceae
0.0516	7	0	G	528	              Ochrobactrum
0.0221	3	3	S	419475	                Ochrobactrum pseudogrignonense
0.0147	2	2	S	271865	                Ochrobactrum quorumnocens
0.0147	2	1	S	529	                Ochrobactrum anthropi
0.0074	1	1	S1	439375	                  Ochrobactrum anthropi ATCC 49188
0.0147	2	1	G	234	              Brucella
0.0074	1	1	S	29459	                Brucella melitensis
0.0442	6	0	F	31993	            Methylocystaceae
0.0442	6	0	G	133	              Methylocystis
0.0295	4	4	S	391905	                Methylocystis heyeri
0.0074	1	1	S	134	                Methylocystis parvus
0.0074	1	1	S	173366	                Methylocystis rosea
0.0442	6	0	O1	119042	            unclassified Rhizobiales
0.0295	4	0	G	1734920	              Pseudorhodoplanes
0.0295	4	4	S	1235591	                Pseudorhodoplanes sinuspersici
0.0074	1	0	G	1572860	              Hartmannibacter
0.0074	1	1	S	1482074	                Hartmannibacter diazotrophicus
0.0074	1	0	G	1484898	              Methyloceanibacter
0.0074	1	1	S	1384459	                Methyloceanibacter caenitepidi
0.0442	6	0	F	45404	            Beijerinckiaceae
0.0221	3	0	F1	45405	              unclassified Beijerinckiaceae
0.0147	2	2	S	2572036	                Beijerinckiaceae bacterium RH AL1
0.0074	1	1	S	1978229	                Beijerinckiaceae bacterium
0.0147	2	0	G	1156568	              Methylovirgula
0.0147	2	2	S	569860	                Methylovirgula ligni
0.0074	1	0	G	120652	              Methylocella
0.0074	1	1	S	227605	                Methylocella tundrae
0.0295	4	0	F	119043	            Rhodobiaceae
0.0221	3	0	G	256616	              Parvibaculum
0.0221	3	0	S	256618	                Parvibaculum lavamentivorans
0.0221	3	3	S1	402881	                  Parvibaculum lavamentivorans DS-1
0.0074	1	0	F1	1712260	              unclassified Rhodobiaceae
0.0074	1	1	S	2026785	                Rhodobiaceae bacterium
0.0221	3	0	F	255475	            Aurantimonadaceae
0.0147	2	0	G	414371	              Aureimonas
0.0147	2	0	G1	2615206	                unclassified Aureimonas
0.0147	2	2	S	1349819	                  Aureimonas sp. AU20
0.0074	1	0	G	293088	              Martelella
0.0074	1	0	G1	2629616	                unclassified Martelella
0.0074	1	1	S	686597	                  Martelella sp. AD-3
0.0147	2	0	F	2723775	            Lichenihabitantaceae
0.0147	2	0	G	2723776	              Lichenihabitans
0.0147	2	2	S	2528642	                Lichenihabitans psoromatis
0.0147	2	0	F	655351	            Cohaesibacteraceae
0.0147	2	0	G	1406135	              Breoghania
0.0147	2	0	G1	2624130	                unclassified Breoghania
0.0147	2	2	S	2304600	                  Breoghania sp. L-A4
0.0074	1	0	F	2036754	            Chelatococcaceae
0.0074	1	0	G	28209	              Chelatococcus
0.0074	1	0	G1	2638111	                unclassified Chelatococcus
0.0074	1	1	S	1702325	                  Chelatococcus sp. CO-6
0.0074	1	0	F	772	            Bartonellaceae
0.0074	1	0	G	773	              Bartonella
0.0074	1	1	S	1686310	                Bartonella apis
0.6409	87	0	O	204455	          Rhodobacterales
0.5893	80	5	F	31989	            Rhodobacteraceae
0.0737	10	0	G	875170	              Celeribacter
0.0221	3	3	S	1758178	                Celeribacter ethanolicus
0.0221	3	3	S	875171	                Celeribacter baekdonensis
0.0147	2	2	S	1208324	                Celeribacter indicus
0.0074	1	1	S	1411902	                Celeribacter manganoxidans
0.0074	1	1	S	1397108	                Celeribacter marinus
0.0737	10	2	G	478070	              Labrenzia
0.0589	8	2	G1	2648686	                unclassified Labrenzia
0.0295	4	4	S	2590016	                  Labrenzia sp. PHM005
0.0147	2	2	S	2021862	                  Labrenzia sp. VG12
0.0663	9	0	G	265	              Paracoccus
0.0147	2	2	S	1077935	                Paracoccus zhejiangensis
0.0147	2	0	G1	246570	                unclassified Paracoccus
0.0147	2	2	S	2560053	                  Paracoccus sp. 2251
0.0147	2	2	S	147645	                Paracoccus yeei
0.0074	1	1	S	2065379	                Paracoccus jeotgali
0.0074	1	1	S	1499308	                Paracoccus mutanolyticus
0.0074	1	1	S	34004	                Paracoccus aminovorans
0.0442	6	1	G	74030	              Roseovarius
0.0147	2	2	S	540747	                Roseovarius indicus
0.0147	2	2	S	215743	                Roseovarius mucosus
0.0074	1	0	G1	2614913	                unclassified Roseovarius
0.0074	1	1	S	2587847	                  Roseovarius sp. THAF9
0.0368	5	0	G	302485	              Phaeobacter
0.0221	3	3	S	1580596	                Phaeobacter piscinae
0.0147	2	2	S	60890	                Phaeobacter gallaeciensis
0.0295	4	0	G	1060	              Rhodobacter
0.0221	3	0	G1	196779	                unclassified Rhodobacter
0.0147	2	2	S	1850250	                  Rhodobacter sp. LPB0142
0.0074	1	1	S	2033869	                  Rhodobacter sp. CZR27
0.0074	1	1	S	1063	                Rhodobacter sphaeroides
0.0221	3	0	F1	58840	              unclassified Rhodobacteraceae
0.0147	2	2	S	2683284	                Rhodobacteraceae bacterium 9Alg 56
0.0074	1	1	S	1904441	                Rhodobacteraceae bacterium
0.0221	3	0	G	227873	              Pannonibacter
0.0221	3	3	S	121719	                Pannonibacter phragmitetus
0.0147	2	0	G	2433	              Roseobacter
0.0074	1	1	S	1891787	                Roseobacter ponti
0.0074	1	1	S	2434	                Roseobacter denitrificans
0.0147	2	0	G	1759417	              Pseudohalocynthiibacter
0.0147	2	2	S	1591409	                Pseudohalocynthiibacter aestuariivivens
0.0147	2	0	G	60136	              Sulfitobacter
0.0074	1	1	S	1402135	                Sulfitobacter pseudonitzschiae
0.0074	1	0	G1	196795	                unclassified Sulfitobacter
0.0074	1	1	S	1389011	                  Sulfitobacter sp. SK025
0.0147	2	0	G	947567	              Litoreibacter
0.0147	2	0	G1	2620315	                unclassified Litoreibacter
0.0147	2	2	S	2599296	                  Litoreibacter sp. LN3S51
0.0147	2	0	G	354203	              Yangia
0.0074	1	0	G1	2645800	                unclassified Yangia
0.0074	1	1	S	1792508	                  Yangia sp. CCB-MM3
0.0074	1	1	S	311180	                Yangia pacifica
0.0147	2	0	G	191028	              Leisingera
0.0074	1	0	G1	2614906	                unclassified Leisingera
0.0074	1	1	S	2508307	                  Leisingera sp. NJS204
0.0074	1	1	S	1396826	                Leisingera aquaemixtae
0.0147	2	0	G	1097466	              Defluviimonas
0.0147	2	2	S	1335048	                Defluviimonas alba
0.0074	1	0	G	58842	              Sagittula
0.0074	1	0	G1	2624628	                unclassified Sagittula
0.0074	1	1	S	2009329	                  Sagittula sp. P11
0.0074	1	0	G	159345	              Roseibacterium
0.0074	1	0	S	159346	                Roseibacterium elongatum
0.0074	1	1	S1	1294273	                  Roseibacterium elongatum DSM 19469
0.0074	1	0	G	97050	              Ruegeria
0.0074	1	0	S	89184	                Ruegeria pomeroyi
0.0074	1	1	S1	246200	                  Ruegeria pomeroyi DSS-3
0.0074	1	0	G	93682	              Roseivivax
0.0074	1	0	G1	2639302	                unclassified Roseivivax
0.0074	1	1	S	2587852	                  Roseivivax sp. THAF30
0.0074	1	0	G	285107	              Thioclava
0.0074	1	1	S	1915078	                Thioclava nitratireducens
0.0074	1	0	G	1844498	              Halovulum
0.0074	1	1	S	1505036	                Halovulum dunhuangense
0.0074	1	0	G	309512	              Dinoroseobacter
0.0074	1	0	S	215813	                Dinoroseobacter shibae
0.0074	1	1	S1	398580	                  Dinoroseobacter shibae DFL 12 = DSM 16493
0.0074	1	0	G	436357	              Thalassococcus
0.0074	1	0	G1	2633072	                unclassified Thalassococcus
0.0074	1	1	S	2017482	                  Thalassococcus sp. S3
0.0074	1	0	G	1649279	              Epibacterium
0.0074	1	0	S	379347	                Epibacterium mobile
0.0074	1	1	S1	1265309	                  Epibacterium mobile F1926
0.0074	1	0	G	1443919	              Tabrizicola
0.0074	1	1	S	2494374	                Tabrizicola piscis
0.0074	1	0	G	2683599	              Paraoceanicella
0.0074	1	1	S	2579971	                Paraoceanicella profunda
0.0516	7	0	F	69657	            Hyphomonadaceae
0.0368	5	0	G	85	              Hyphomonas
0.0221	3	0	S	81032	                Hyphomonas neptunium
0.0221	3	3	S1	228405	                  Hyphomonas neptunium ATCC 15444
0.0147	2	0	G1	2630699	                unclassified Hyphomonas
0.0147	2	2	S	1906738	                  Hyphomonas sp. Mor2
0.0074	1	0	G	1433402	              Glycocaulis
0.0074	1	1	S	1434191	                Glycocaulis alkaliphilus
0.0074	1	0	G	74317	              Maricaulis
0.0074	1	0	S	74318	                Maricaulis maris
0.0074	1	1	S1	394221	                  Maricaulis maris MCS10
0.3757	51	0	O	204457	          Sphingomonadales
0.3241	44	3	F	41297	            Sphingomonadaceae
0.0737	10	0	G	165696	              Novosphingobium
0.0442	6	0	G1	2644732	                unclassified Novosphingobium
0.0147	2	2	S	2675225	                  Novosphingobium sp. Gsoil 351
0.0147	2	2	S	1016987	                  Novosphingobium sp. THN1
0.0074	1	1	S	1609758	                  Novosphingobium sp. P6W
0.0074	1	1	S	702113	                  Novosphingobium sp. PP1Y
0.0147	2	2	S	1176536	                Novosphingobium ginsenosidimutans
0.0074	1	0	S	169176	                Novosphingobium tardaugens
0.0074	1	1	S1	1219035	                  Novosphingobium tardaugens NBRC 16725
0.0074	1	1	S	158500	                Novosphingobium resinovorum
0.0663	9	0	G	13687	              Sphingomonas
0.0442	6	0	G1	196159	                unclassified Sphingomonas
0.0147	2	2	S	745310	                  Sphingomonas sp. MM-1
0.0074	1	1	S	1390395	                  Sphingomonas sp. LK11
0.0074	1	1	S	304378	                  Sphingomonas sp. IC081
0.0074	1	1	S	2698679	                  Sphingomonas sp. C33
0.0074	1	1	S	2319844	                  Sphingomonas sp. YZ-8
0.0147	2	2	S	93064	                Sphingomonas koreensis
0.0074	1	1	S	1609977	                Sphingomonas hengshuiensis
0.0589	8	1	G	165695	              Sphingobium
0.0295	4	1	G1	2611147	                unclassified Sphingobium
0.0074	1	1	S	2072936	                  Sphingobium sp. SCG-1
0.0074	1	1	S	1855519	                  Sphingobium sp. EP60837
0.0074	1	1	S	1843368	                  Sphingobium sp. RAC03
0.0074	1	1	S	1332080	                Sphingobium baderi
0.0074	1	1	S	76947	                Sphingobium herbicidovorans
0.0074	1	1	S	13690	                Sphingobium yanoikuyae
0.0295	4	0	G	165697	              Sphingopyxis
0.0147	2	0	G1	2614943	                unclassified Sphingopyxis
0.0147	2	2	S	1874061	                  Sphingopyxis sp. EG6
0.0147	2	2	S	33050	                Sphingopyxis macrogoltabida
0.0221	3	0	G	1649486	              Rhizorhabdus
0.0221	3	3	S	1850238	                Rhizorhabdus dicambivorans
0.0221	3	0	G	541	              Zymomonas
0.0221	3	1	S	542	                Zymomonas mobilis
0.0147	2	2	S1	120045	                  Zymomonas mobilis subsp. mobilis
0.0147	2	0	G	1434046	              Sphingorhabdus
0.0147	2	0	G1	2614947	                unclassified Sphingorhabdus
0.0074	1	1	S	2584094	                  Sphingorhabdus sp. SMR4y
0.0074	1	1	S	1806885	                  Sphingorhabdus sp. M41
0.0074	1	0	G	335405	              Sphingosinicella
0.0074	1	0	G1	2644549	                unclassified Sphingosinicella
0.0074	1	1	S	1892855	                  Sphingosinicella sp. BN140058
0.0074	1	1	G	150203	              Blastomonas
0.0516	7	0	F	335929	            Erythrobacteraceae
0.0295	4	0	G	361177	              Altererythrobacter
0.0221	3	0	G1	2614945	                unclassified Altererythrobacter
0.0147	2	2	S	2604537	                  Altererythrobacter sp. BO-6
0.0074	1	1	S	2060312	                  Altererythrobacter sp. B11
0.0074	1	1	S	645517	                Altererythrobacter namhicola
0.0147	2	0	G	1041	              Erythrobacter
0.0074	1	0	G1	2633097	                unclassified Erythrobacter
0.0074	1	1	S	2011159	                  Erythrobacter sp. KY5
0.0074	1	1	S	192812	                Erythrobacter flavus
0.0074	1	0	G	1111	              Porphyrobacter
0.0074	1	0	G1	2683265	                unclassified Porphyrobacter
0.0074	1	1	S	2023229	                  Porphyrobacter sp. HT-58-2
0.3020	41	2	O	204441	          Rhodospirillales
0.1621	22	0	F	41295	            Rhodospirillaceae
0.0737	10	0	G	191	              Azospirillum
0.0295	4	0	G1	2630922	                unclassified Azospirillum
0.0147	2	2	S	2202148	                  Azospirillum sp. CFH 70021
0.0074	1	1	S	664962	                  Azospirillum sp. TSH58
0.0074	1	1	S	652764	                  Azospirillum sp. TSH100
0.0221	3	0	S	193	                Azospirillum lipoferum
0.0221	3	3	S1	862719	                  Azospirillum lipoferum 4B
0.0147	2	2	S	192	                Azospirillum brasilense
0.0074	1	1	S	1226968	                Azospirillum humicireducens
0.0221	3	0	G	2478349	              Indioceanicola
0.0221	3	3	S	2220096	                Indioceanicola profundi
0.0221	3	1	G	13134	              Magnetospirillum
0.0074	1	0	G1	2617991	                unclassified Magnetospirillum
0.0074	1	1	S	1639348	                  Magnetospirillum sp. ME-1
0.0074	1	1	S	55518	                Magnetospirillum gryphiswaldense
0.0074	1	0	G	2705399	              Hypericibacter
0.0074	1	1	S	2602015	                Hypericibacter terrae
0.0074	1	0	G	1612157	              Pararhodospirillum
0.0074	1	0	S	1084	                Pararhodospirillum photometricum
0.0074	1	1	S1	1150469	                  Pararhodospirillum photometricum DSM 122
0.0074	1	0	G	204447	              Skermanella
0.0074	1	1	S	2233999	                Skermanella pratensis
0.0074	1	0	G	171436	              Tistrella
0.0074	1	0	S	171437	                Tistrella mobilis
0.0074	1	1	S1	1110502	                  Tistrella mobilis KA081020-065
0.0074	1	0	G	168934	              Thalassospira
0.0074	1	1	S	1891279	                Thalassospira indica
0.0074	1	0	F1	41296	              unclassified Rhodospirillaceae
0.0074	1	1	S	2728875	                Rhodospirillaceae bacterium B3
0.1252	17	1	F	433	            Acetobacteraceae
0.0221	3	0	G	364409	              Granulibacter
0.0221	3	3	S	364410	                Granulibacter bethesdensis
0.0221	3	1	G	441	              Gluconobacter
0.0147	2	0	S	442	                Gluconobacter oxydans
0.0074	1	1	S1	1224746	                  Gluconobacter oxydans H24
0.0074	1	1	S1	290633	                  Gluconobacter oxydans 621H
0.0147	2	0	G	93	              Stella
0.0147	2	2	S	94	                Stella humosa
0.0147	2	2	G	1434011	              Komagataeibacter
0.0147	2	0	G	2603324	              Acidibrevibacterium
0.0147	2	2	S	1969806	                Acidibrevibacterium fodinaquatile
0.0147	2	1	G	434	              Acetobacter
0.0074	1	1	S	104102	                Acetobacter tropicalis
0.0074	1	0	G	1223423	              Neokomagataea
0.0074	1	0	G1	2637481	                unclassified Neokomagataea
0.0074	1	1	S	2558360	                  Neokomagataea sp. Ha5
0.0074	1	0	G	320496	              Neoasaia
0.0074	1	1	S	320497	                Neoasaia chiangmaiensis
0.0663	9	0	C1	82117	          unclassified Alphaproteobacteria
0.0368	5	0	G	1632780	            Phreatobacter
0.0147	2	2	S	1940610	              Phreatobacter stygius
0.0147	2	2	S	1868589	              Phreatobacter cathodiphilus
0.0074	1	0	G1	2644610	              unclassified Phreatobacter
