hisN	61.13
group_3317	58.25
group_467	54.27
group_468	55.24
group_469	57.89
group_470	59.27
group_471	60.78
group_41	65.11
mgtA	59.20
group_472	65.31
group_473	61.58
group_474	61.61
group_154	62.33
group_475	64.23
group_476	58.94
group_477	61.08
group_478	58.72
group_479	58.83
group_155	61.03
group_480	57.22
braC	57.71
group_482	58.70
group_483	62.98
sigF	59.65
group_156	51.58
group_484	55.93
group_485	57.92
group_486	58.84
group_43	61.65
group_44	61.11
group_487	60.82
dhbA	61.52
group_489	63.02
group_2351	58.21
group_2694	54.32
group_1500	57.44
group_157	62.34
group_2301	61.13
group_2261	63.05
group_2267	57.05
rbsK	61.78
group_1953	54.23
group_1462	44.74
group_3133	54.02
repB	57.65
repA	55.70
hemN_1	56.25
group_3412	59.49
group_2741	54.05
group_1652	57.68
group_1869	54.76
group_1844	57.28
group_158	55.09
group_490	54.38
group_2046	54.60
group_1798	55.04
group_3546	60.09
group_3394	59.78
group_3299	56.44
group_2366	55.62
group_1242	57.73
group_1673	59.22
group_159	61.64
group_2872	57.77
group_45	56.93
group_1454	54.01
group_2956	57.24
group_2957	52.78
group_2181	62.55
btuD	61.69
group_491	54.81
group_410	63.58
group_3306	60.15
group_2590	61.24
group_1395	60.99
group_46	61.09
group_3034	60.79
group_2726	60.46
group_1565	59.53
group_2793	59.90
group_3115	59.58
group_2409	61.23
hpaR	60.97
group_2940	58.78
hpaE_1	59.93
hpaD	59.23
group_3046	59.05
hpaH	59.20
hpaI	61.11
group_1226	58.70
styD	61.02
group_2869	61.20
group_1303	56.55
group_1558	55.30
group_47	53.45
xylF_1	54.71
group_1753	55.97
bmaC_2	57.17
bmaC_1	57.33
group_160	54.65
fliF_2	59.61
fliF_1	59.88
group_1617	59.62
group_2333	60.31
group_161	60.62
group_3136	61.33
group_3251	57.59
group_2743	53.95
flgE	57.60
flgK	59.11
group_3385	56.35
flaF	54.20
flbT	58.17
flgD	56.04
fliQ	55.81
group_2550	54.60
group_492	56.97
flhA	57.98
fliR	55.99
group_3213	57.60
group_1274	58.88
group_1909	56.77
group_2309	54.36
group_2386	56.55
group_493	58.22
group_1571	57.49
group_2149	60.87
znuA	54.63
zigA	56.28
group_494	56.99
group_1569	58.50
tgt	59.61
group_3547	52.44
group_1169	55.24
group_3562	52.05
group_2946	51.62
group_164	56.48
group_2065	57.61
group_2656	51.52
group_165	59.43
group_1188	51.96
group_1196	56.94
group_2016	45.10
group_3169	50.68
group_2009	53.57
group_3475	55.58
group_2260	61.46
group_3414	58.33
group_2305	56.46
group_2283	55.28
moaA	58.48
group_2100	53.81
group_495	52.20
group_2884	55.70
gstB	60.00
group_2713	55.82
group_2101	56.00
group_2823	51.18
group_2395	53.14
group_3335	57.23
group_3301	57.92
bepC	59.09
group_2580	56.05
group_496	59.70
group_3502	54.65
sufA	57.48
group_2740	57.90
group_1934	54.39
group_2069	51.65
group_1154	57.38
group_3051	55.66
sufD	59.08
sufC	55.82
sufB	55.64
group_1297	60.14
group_1781	57.78
group_2472	55.56
group_2448	60.25
group_1400	58.21
group_2945	56.69
bcp	56.13
group_1900	56.76
group_497	61.71
group_77	58.54
prfB	57.66
group_2829	58.29
group_167	57.45
group_2859	58.82
group_168	59.28
group_169	58.47
group_3075	56.02
aroQ	55.06
group_2011	61.15
accC	57.61
group_170	58.60
group_1138	57.75
group_1649	59.12
group_2498	53.57
gatB	57.22
group_171	56.50
group_498	55.79
group_49	56.64
group_499	59.86
trmFO	59.67
group_172	58.03
group_501	60.26
secDF	56.83
yajC	54.39
group_504	54.79
group_505	60.43
group_506	58.45
surE	60.94
serS	58.65
tatC	57.21
tatB	56.53
group_1567	55.71
scpB	60.74
group_3261	61.03
nagZ	59.12
group_3544	59.23
group_2175	57.05
group_2332	58.56
erpA	54.74
group_2574	57.34
xth	55.12
group_2699	57.55
group_3382	57.37
group_3081	59.29
group_1136	54.58
cobT_1	62.35
group_3334	62.32
group_3337	57.59
dusA	59.34
group_3433	55.13
group_1544	58.33
group_2060	59.39
group_3321	58.06
group_2663	59.66
group_2313	57.28
group_175	60.10
group_2013	51.42
group_3033	60.74
group_1660	60.64
group_3405	61.42
group_2091	57.61
group_2531	60.03
group_1184	59.45
group_3187	61.64
group_2497	58.85
group_3281	58.33
group_1758	56.17
group_1570	55.95
purS	58.85
purQ	60.57
group_50	57.10
purL	59.22
group_1496	58.55
grxD	50.45
group_511	58.29
group_512	50.00
group_513	57.97
ttcA	55.33
rpsD	57.28
group_515	53.60
group_516	51.45
group_517	55.56
dnaE	57.96
group_2394	61.55
group_1910	57.69
group_2991	56.96
group_2475	53.70
mce	57.28
group_51	59.87
group_2241	58.52
nuoN	57.13
group_1535	57.72
nuoL	57.30
nuoK	51.78
group_3192	57.77
nuoI	58.94
nuoH	55.27
group_2655	61.06
nuoF	59.40
nuoE	58.54
group_52	58.02
group_2316	56.81
group_2107	59.97
group_1810	52.46
group_2185	53.92
group_1288	48.26
group_1695	46.67
group_3388	47.98
group_1209	46.08
group_9	50.89
group_518	61.02
hrpB_1	61.51
hrpB_2	64.21
group_519	59.00
group_2948	61.01
group_1646	58.03
group_1442	57.69
fghA	57.95
gyrB	59.82
group_3270	60.13
polA	59.48
group_3396	59.60
group_1760	56.31
group_2867	56.04
minC	62.12
minD	60.54
minE	57.14
group_2193	52.98
group_2317	57.51
group_1786	56.64
group_3223	57.68
group_2568	60.65
potH	58.09
group_1396	57.79
group_2358	59.86
gcvT_2	61.41
gcvH	58.81
gcvP	61.52
group_181	55.96
putA	61.26
group_2504	55.17
group_2719	59.39
group_182	60.17
group_3259	60.05
iolB	58.52
iolE	56.70
iolD	62.55
iolC	60.63
group_1467	58.72
iolG	58.91
group_1142	60.89
group_1590	58.94
group_1163	56.40
group_1915	55.68
group_1357	59.02
group_1624	60.10
cueO	58.57
group_2785	53.26
group_2271	57.41
dadA	60.33
group_1326	59.15
group_3352	56.64
group_2916	60.90
group_2354	58.71
group_1309	56.81
fdhD	58.77
group_2022	57.86
group_2479	57.03
group_2357	55.44
group_183	54.99
ugpC_2	57.44
group_1372	43.14
group_1655	57.59
group_3130	60.44
group_3375	63.33
group_1354	58.66
group_3139	58.44
group_184	55.30
group_3482	60.75
group_2646	60.26
group_3088	56.39
group_1595	57.86
group_3162	59.71
group_185	56.13
hpaE_2	57.75
group_521	56.05
group_186	60.93
group_522	54.59
ilvE	58.83
group_524	57.95
group_187	54.35
group_525	54.60
adeP	59.47
group_527	53.67
group_528	59.74
group_529	59.66
group_530	55.71
group_531	57.16
ugpB	56.45
group_188	58.31
ade	58.56
group_2231	60.95
group_1172	59.87
group_18	60.79
group_2286	59.08
group_189	58.40
group_1715	60.14
pcaG	57.61
pcaH	58.63
pcaC	59.76
pcaD	58.83
pcaQ	58.09
group_191	60.43
group_532	57.79
group_533	58.19
group_1552	60.04
group_5	64.76
group_3039	62.06
group_2323	61.64
group_1750	58.33
group_2670	65.03
group_2868	59.69
group_54	58.91
group_2226	58.11
group_3447	57.68
group_2144	58.21
group_1883	61.70
group_2334	63.37
group_2706	58.93
group_534	60.96
group_10	64.37
group_192	63.56
group_3005	60.14
group_2392	56.04
group_2452	62.29
group_1815	57.97
group_3059	58.58
group_1214	59.82
ccmI	61.49
ccmE	59.44
group_3519	60.04
group_1850	55.35
group_3249	60.25
group_2208	60.03
group_1243	58.99
group_3254	58.20
group_3439	50.62
group_1897	60.71
pepN	59.35
group_193	59.69
group_2463	58.78
group_1832	58.42
group_1807	61.40
group_1708	59.22
group_2273	59.42
group_2576	58.28
group_1175	53.57
group_3561	52.38
group_3247	54.57
group_3498	58.05
group_2039	54.17
group_2553	57.36
group_2687	54.86
group_1344	57.45
group_2153	62.13
group_1653	55.82
group_2891	52.43
group_2	56.79
group_3107	53.43
group_1663	57.84
group_1843	59.81
group_2108	56.92
smpB	55.77
group_3003	58.18
group_2509	54.17
group_1636	55.97
group_1293	57.83
pyrE	60.28
group_3536	56.75
hemN_2	57.23
group_535	59.24
group_2537	58.45
group_2725	61.11
group_2923	54.57
lepB	56.58
group_3179	59.01
era	57.59
recO	59.01
group_3053	62.16
group_2955	59.74
group_3076	57.52
group_2152	59.78
group_2539	58.82
group_3466	52.33
group_2883	54.84
group_2952	58.11
group_3032	60.51
group_1208	60.00
group_2019	57.74
cysS	59.17
group_55	63.70
cimA	59.29
rarD	58.23
group_1168	58.02
rsmA	59.57
pdxA	60.37
group_3117	56.84
group_2099	55.62
lptG	54.27
lptF	55.75
group_2184	58.57
group_3222	56.22
group_1331	62.23
group_195	58.83
group_2052	56.92
ndk	57.92
group_196	56.26
group_1479	56.50
moaD	53.49
pgsA	55.21
uvrC	59.62
group_1489	57.88
group_2909	57.79
group_2391	57.67
group_1702	58.70
group_1721	61.57
group_3189	57.96
group_2843	62.29
group_56	59.38
group_2620	62.24
group_2055	65.97
group_1294	59.71
group_3093	60.65
group_197	56.04
group_2683	60.31
group_2681	59.08
group_198	62.60
group_2197	58.30
group_2632	49.36
glcA_1	59.10
glcA_2	57.11
group_2830	53.27
group_1836	56.18
group_1664	53.10
group_2515	53.48
group_2755	52.08
group_1417	51.57
group_1994	54.01
group_3496	52.20
group_199	54.12
group_2119	47.33
group_3319	49.02
group_200	47.18
group_1541	47.98
group_201	46.56
group_202	59.35
btpB	57.00
group_3241	62.57
group_2211	59.84
group_3563	49.48
group_1754	56.24
lpxE	56.51
group_1751	55.23
group_2633	56.87
group_2339	58.14
group_2109	58.14
group_3010	54.78
group_1712	59.34
group_1282	54.51
group_536	56.98
ppx	59.13
rnd	60.19
aspS	58.39
group_540	55.81
parC	58.11
group_542	58.67
group_543	54.14
hemB	59.25
group_2690	58.38
group_2114	58.16
group_1440	55.81
group_1356	58.06
glyA2	58.43
nrdR	58.07
ribD	61.68
group_2041	57.31
group_3307	57.79
nusB	59.11
group_2084	59.71
group_1197	58.38
group_2025	53.33
group_2179	55.56
plsX	58.21
group_3063	59.77
group_2470	52.78
group_2081	58.01
sugE	52.83
group_2951	55.49
group_1307	56.02
group_2770	53.23
group_1482	54.97
group_2246	54.34
group_417	58.68
argC	59.27
speB	59.10
rpsI	61.22
rplM	57.42
group_2194	58.61
group_2803	57.24
group_2138	61.28
group_2257	45.03
group_545	53.58
group_2752	53.44
group_546	40.00
group_1178	59.28
hisI	57.38
folE	57.01
group_1187	57.37
yidD	59.68
group_57	57.17
group_2688	59.79
thrS	56.35
group_3289	57.57
ydjA	57.95
group_3420	56.21
mazG	53.70
galE_1	53.77
group_547	55.18
group_548	55.60
pepE	58.86
group_550	62.20
farA	58.11
group_551	56.61
group_552	55.33
group_553	56.35
group_554	55.17
sseA	58.01
group_556	55.91
group_557	58.02
group_558	62.00
ilvA	51.95
wrbA	59.00
group_560	57.58
group_561	59.34
gpt	57.31
group_563	59.51
group_205	57.63
group_2794	51.18
group_3173	55.48
group_2061	57.57
cckA	58.78
group_3560	52.54
group_206	60.30
dksA	52.04
group_2217	53.89
group_3514	58.52
group_2071	59.50
group_1725	56.93
folK	59.36
folB	53.06
folP	57.98
group_2781	56.68
group_3480	56.17
group_207	53.14
group_2501	60.80
group_208	59.49
group_1830	54.92
group_2839	55.42
group_2711	56.25
group_564	55.87
group_2156	57.39
group_2831	59.70
group_59	57.10
group_3229	57.42
group_3407	57.05
group_3343	53.85
group_3108	59.20
gor	55.77
group_209	60.15
rpiA	57.22
group_2538	57.59
group_210	61.46
group_2076	60.49
group_1519	53.69
glnA	55.53
group_3522	58.49
group_3267	57.14
group_2436	54.33
group_1634	59.43
group_60	59.56
group_2062	56.53
group_1183	55.81
group_2888	57.82
group_3086	59.83
group_2798	57.83
group_565	58.19
group_566	57.82
arsC	55.75
group_568	51.34
group_569	59.68
group_570	43.24
group_61	44.87
group_1635	46.72
group_19	48.35
group_2984	50.48
group_1511	53.10
group_2024	51.25
group_3540	55.44
group_2356	53.14
group_3138	58.87
group_1955	59.55
group_2724	59.17
group_2492	57.29
group_2384	62.06
group_1152	60.07
group_2264	54.44
group_1770	58.21
group_62	56.38
group_2845	58.77
group_3233	57.39
group_2929	55.11
group_1140	56.70
group_1531	56.59
group_2337	55.98
group_63	54.46
group_2406	54.24
group_1774	58.51
group_2966	60.26
group_2773	62.18
group_2592	58.73
group_3234	54.03
group_1867	54.37
group_3364	62.29
group_2265	61.02
group_1376	54.59
group_2764	56.42
group_211	56.94
group_2913	58.03
group_2896	53.02
group_1139	59.75
group_2836	58.49
group_1813	57.59
group_3232	59.97
group_2008	59.73
group_1925	61.04
group_3082	58.24
group_1804	60.46
group_1397	55.46
group_571	49.44
group_572	57.62
group_64	59.20
gmd_1	47.84
group_574	47.10
group_575	45.98
group_576	48.88
group_577	44.56
wbkC	45.13
group_579	56.46
group_580	54.21
group_581	57.67
group_582	58.24
group_583	56.05
group_584	56.66
group_1734	57.95
uraH	58.26
group_1450	56.27
group_3035	59.67
group_585	46.67
group_1283	61.15
group_1779	59.95
group_1645	59.75
group_1268	57.26
group_2745	60.81
group_1622	57.02
group_3126	58.17
smc	63.52
group_1794	54.28
group_2298	61.36
group_2639	47.62
mutY	61.28
group_2232	57.61
group_212	59.88
group_2737	61.69
group_2372	60.12
group_213	56.99
group_214	56.33
group_1327	55.27
group_3072	58.69
group_2877	59.01
group_1795	55.72
group_2796	60.21
group_1533	59.04
group_2887	59.55
group_3476	58.64
rnhA	59.78
group_3177	58.61
ispH	58.69
group_3423	60.00
group_3245	57.81
group_3160	57.78
group_2886	56.93
group_2944	60.22
group_1744	58.97
ctaD	59.86
coxB	58.36
group_3369	63.80
tldD	60.93
gmk	58.09
group_2876	61.38
mltG	59.08
fabF	62.07
group_1864	53.59
fabG_1	59.08
fabD	61.69
rpsF	61.52
group_1444	58.63
group_216	62.04
rplI	58.07
group_2834	55.89
group_2533	58.57
radA	62.32
group_2727	58.38
group_2131	58.89
group_2617	60.68
pssA	59.14
group_2074	59.66
group_1987	58.24
group_2976	61.98
group_217	51.37
group_3315	57.88
group_2774	63.70
group_3095	61.81
dxs	62.06
group_1912	60.55
group_1463	63.77
group_2569	53.26
group_1258	57.42
group_1300	56.86
group_3564	58.15
ribB	60.22
aroC	60.82
group_1304	50.00
group_67	59.73
group_1415	56.34
group_1390	49.33
group_2053	53.33
group_218	58.88
fabI_2	56.78
group_3145	59.98
group_1657	59.90
pdxH	60.13
group_2319	61.48
purD	61.06
group_3064	58.45
group_219	55.43
group_3029	61.10
group_1497	60.82
group_1929	62.26
group_220	57.02
group_2285	52.20
group_3529	58.95
group_587	64.61
group_221	60.03
group_2710	57.10
group_2846	59.16
group_2284	61.95
group_2341	53.07
group_1237	65.13
nhaA	59.48
group_2557	60.75
group_1340	60.33
group_3532	56.62
group_1884	61.93
group_1858	60.84
group_2036	63.93
group_1580	56.46
group_2212	62.68
group_2225	62.28
group_2093	55.73
group_1236	56.14
group_2772	60.39
group_1975	56.87
der	61.71
group_3487	62.80
group_222	60.16
sbmA	56.01
group_3403	62.45
group_2689	59.96
group_1369	53.56
ada	59.58
group_3141	60.65
group_1857	56.08
group_3543	44.86
group_1301	58.61
ccoN	57.69
ccoO	58.88
group_1530	49.69
ccoP	60.88
ccoG	58.35
group_3505	57.03
cadA_1	60.73
ccoS	53.46
group_590	62.08
guaD	58.70
group_3417	58.37
group_1483	58.14
xdhC	59.10
xdhB	59.93
xdhA	60.84
group_226	56.88
puuE	61.20
group_1930	59.95
takP	58.56
group_227	59.82
group_592	55.19
group_2577	55.92
group_228	58.63
group_2672	59.58
group_2814	62.57
group_2825	61.42
group_229	55.15
nspC	52.82
group_1173	50.83
group_1926	55.08
panB	62.44
group_1846	61.22
group_3054	58.81
group_2668	62.85
group_1411	61.67
group_2389	59.48
group_1421	48.92
group_2856	51.26
group_3555	50.27
group_230	56.53
group_3122	57.41
hemA	58.61
mscL	52.28
rcsC	60.75
group_1161	58.41
pip	58.99
group_231	58.55
group_1874	58.19
group_2551	60.27
group_3383	60.03
group_68	59.83
group_232	53.18
group_233	59.94
group_1222	60.99
group_2495	59.31
apaG	56.49
group_3171	58.26
argF	57.51
group_2934	59.65
group_2483	61.33
sasA	60.90
ppk2	56.67
group_3079	58.21
group_2685	58.13
group_2303	53.57
bepE_1	60.20
bepD	59.97
group_2072	56.19
group_3036	59.22
group_1272	59.22
group_2809	60.27
group_2822	58.85
pgi	60.55
group_3320	56.29
group_593	61.06
preA	60.72
group_1485	60.51
rutR	54.75
group_1534	55.22
group_3523	59.78
hydA	59.06
group_594	56.35
group_69	60.34
group_70	60.33
group_3236	58.30
ureG_1	57.10
group_3149	63.17
ureE_1	59.10
ureC	60.30
group_2095	57.84
group_1584	57.29
group_1997	60.40
group_236	61.80
group_1383	52.56
group_237	61.44
group_2707	59.12
group_238	57.20
group_1819	61.40
group_1875	57.08
group_595	61.18
group_239	59.18
group_596	59.56
group_2263	60.27
group_1966	55.41
group_2624	57.11
group_71	52.30
group_1790	54.09
group_3057	58.08
group_2575	51.56
group_72	60.31
group_1476	58.10
group_1793	59.17
group_2522	60.14
group_2252	59.38
group_2597	57.86
group_3305	55.67
group_1707	60.00
group_1555	57.86
group_2165	56.31
group_2729	58.33
group_1263	60.06
group_2377	59.40
group_2565	57.23
group_3163	59.72
group_3028	57.43
group_1658	59.23
group_1480	60.74
group_2143	61.27
group_1143	58.29
group_3161	58.14
group_2066	43.33
group_1662	59.64
group_597	60.55
group_73	59.48
group_3068	58.43
group_2546	60.12
group_2519	49.12
group_240	61.39
group_3435	62.12
group_2926	58.71
group_1621	60.04
group_1213	58.36
group_241	61.83
group_2446	60.66
group_2253	57.76
xylF_2	56.16
group_2842	56.16
group_2983	57.09
group_2631	57.37
group_1845	58.33
group_3411	61.31
hutG	58.93
hutH	61.93
hutI	60.43
group_2503	58.97
hutC	59.54
group_2123	59.67
group_2202	59.93
group_2922	61.07
alr	58.50
group_243	59.19
group_3328	56.37
group_244	57.79
group_3329	60.18
group_1872	60.67
group_2664	59.42
group_3444	62.06
group_3199	58.05
group_2626	61.59
group_1220	58.62
nagA	62.38
group_2304	61.59
purU	55.25
group_3277	60.14
group_3147	57.98
group_2045	56.59
group_598	59.42
yhgF	61.25
group_599	61.46
group_1921	54.69
group_246	58.96
group_1722	60.73
rocF	59.83
group_2988	57.10
group_2407	56.34
group_2378	60.26
group_3155	52.49
trxA_2	60.40
group_1888	57.59
group_1546	61.54
group_1988	55.38
leuB	59.84
group_3008	58.40
group_75	58.93
group_2221	56.81
group_2584	58.55
group_3248	62.88
group_2443	54.63
leuD	56.27
group_2970	60.28
group_3549	55.56
group_1796	59.04
group_3288	59.15
mgtE	59.16
typA	57.47
group_76	57.82
group_1394	54.95
group_2223	59.82
fba	59.44
group_2641	59.43
group_2268	59.92
group_1939	57.65
group_2658	59.94
group_2315	58.95
group_3061	60.50
group_2949	62.68
group_3297	58.45
group_2701	59.03
group_3120	59.85
rbsB	57.17
group_2862	57.60
group_600	56.46
group_249	56.48
group_250	58.50
group_1906	53.33
group_251	55.79
group_3511	57.39
group_252	56.93
group_1205	54.36
group_601	51.11
group_602	51.25
nikE	57.30
nikD	58.94
nikC	60.71
group_606	59.15
nikA	54.65
nikR	53.72
garD	55.38
group_2422	57.02
group_3279	53.02
cysT_3	55.34
group_254	55.06
group_3467	55.16
group_2160	54.75
group_608	53.41
uxaC	56.00
group_1388	55.94
uxuA	55.64
group_3434	56.67
group_2700	58.26
crcB_4	55.22
crcB_3	56.04
group_3085	52.50
group_2601	58.33
group_255	60.28
group_256	57.73
group_2258	56.36
pdeM	61.92
group_2730	60.95
group_3166	56.99
group_2451	48.77
group_1504	57.89
group_2669	52.36
socB	56.15
group_1296	56.06
group_2362	63.13
group_3541	58.61
group_1738	58.87
group_2467	59.24
group_1386	55.66
group_1566	52.78
group_2189	59.46
group_1614	57.62
group_2526	57.63
group_3113	57.35
group_2089	51.27
group_3366	58.33
group_2573	53.52
group_1179	61.24
group_257	57.67
group_2368	61.17
group_2744	62.74
group_78	59.09
group_1827	57.96
galE_2	61.80
group_2547	58.96
group_1360	58.91
group_609	54.56
group_610	53.23
group_1515	58.01
group_258	58.11
group_2300	58.54
alkB	57.43
group_259	59.34
group_3298	59.24
group_1942	59.98
group_1886	50.56
group_2750	57.61
group_2311	60.22
group_3069	60.34
group_2799	59.66
group_2242	61.23
group_3384	57.78
group_79	57.33
group_2928	54.64
group_1255	55.77
group_2999	58.37
group_2517	55.18
group_3174	60.96
group_2073	60.47
cydX	61.54
cydB	58.79
group_2103	55.76
cydC	62.15
cydD	61.43
group_1877	58.29
group_260	56.47
group_261	60.28
group_3210	56.20
group_1698	59.36
group_2136	59.88
group_2920	57.52
group_1460	58.62
group_2365	55.83
mog	60.69
group_1206	48.94
bioB	59.65
group_2520	61.21
bioD	59.15
group_1230	59.92
group_1876	61.26
group_262	55.49
group_2188	56.79
group_2454	59.23
group_3252	55.65
group_2254	56.14
group_2609	57.05
group_2708	59.11
group_2788	61.18
group_2120	55.27
group_1494	51.60
group_3558	45.27
group_3135	57.88
group_3374	57.05
group_3344	56.76
group_1520	56.89
group_3091	57.60
group_2327	55.83
group_2919	57.97
group_2529	60.81
group_3017	60.44
group_3055	59.65
group_1543	57.11
group_263	57.65
group_80	60.85
group_2748	59.31
group_1217	54.96
group_1776	56.20
group_2937	59.13
group_2352	59.61
group_1239	54.94
group_1969	54.76
group_2133	58.49
group_1709	55.04
serA	57.14
group_2932	60.37
group_3182	60.18
group_2168	60.80
group_2281	61.20
group_1577	62.13
group_1224	61.33
msrB	56.24
group_2977	58.67
ynfM_2	57.28
ynfM_1	59.74
group_2163	52.98
glpK	60.32
group_3479	59.17
group_3030	57.99
group_1186	53.83
group_264	54.22
rfbC	58.74
group_3212	57.99
group_2616	58.38
group_1775	60.15
group_2722	58.66
group_2760	63.57
group_1943	57.71
group_81	59.10
group_2790	58.78
group_3399	59.10
group_3020	59.71
group_265	58.96
group_1782	60.19
group_2473	57.09
group_1177	60.81
group_1768	56.02
group_1742	58.40
group_2371	60.19
group_2487	58.83
gmd_2	56.30
fcl_2	58.84
fcl_1	58.85
group_21	56.49
group_3205	58.90
group_1553	54.04
group_1620	49.67
group_2512	52.11
group_3226	56.73
group_82	61.73
group_1933	57.20
group_1157	57.07
group_1148	59.06
group_1586	61.17
group_1204	59.29
group_1321	61.46
group_3459	59.96
group_1334	58.59
group_3451	57.33
group_2739	56.29
group_2647	55.25
group_2848	59.27
group_3038	58.96
group_83	59.71
fabG_2	59.02
group_1685	56.74
group_2757	57.49
group_2427	56.68
group_1927	59.96
group_2299	52.29
group_611	54.72
group_2715	57.90
group_2662	48.06
group_2659	57.05
group_3456	57.34
group_3216	60.04
group_1784	56.15
group_1478	56.64
group_1248	55.56
guaA	58.48
group_2758	58.61
group_267	58.51
rsmB	62.28
group_1348	62.08
dsbB	52.79
group_1486	47.13
group_612	56.93
group_1260	55.56
group_2344	58.53
guaB	59.84
group_3043	60.10
group_3175	61.70
group_84	59.14
group_3094	58.55
hdfR	51.25
group_3006	55.74
group_613	46.83
hdeA	49.28
glsA1_2	55.81
glsA1_1	56.05
group_1279	55.77
gadB	56.21
gadA	51.88
group_2961	57.49
bepF	59.64
group_3271	59.10
bepE_2	59.83
group_1367	55.29
group_2854	49.81
group_1791	58.95
group_1246	58.72
clpB	58.63
group_269	62.99
prmC	58.22
prfA	60.19
ptsP	60.37
group_3440	59.28
group_3527	59.84
group_1457	59.40
group_2684	56.10
group_1349	60.00
grxC	56.55
group_2126	61.60
group_270	62.53
group_3308	59.97
group_1902	55.83
group_3539	61.70
group_271	62.24
group_1724	58.76
hemC	61.90
tsaD	63.43
group_272	62.39
group_2619	60.48
group_1343	58.04
group_3111	59.06
group_2807	61.66
group_2874	62.15
group_85	61.08
group_3023	58.99
tesB	60.02
group_2850	62.73
group_3073	55.91
group_3084	56.92
group_1718	61.78
sdhD	54.55
sdhC	59.40
group_1801	57.08
leuC	60.35
rplS	58.68
pucI	57.15
group_2954	60.71
group_3497	58.88
group_3124	59.23
group_1619	55.56
group_273	59.01
trmD	61.50
rimM	58.07
group_2021	62.66
group_1809	56.59
group_1526	58.33
group_2137	53.96
group_3503	55.71
group_2397	59.66
odhB	61.21
group_1247	59.34
sucD	60.47
sucC	57.64
mdh	61.47
group_1439	57.34
group_3269	63.48
group_3287	63.16
mtaB	60.12
ftsY	60.94
group_2063	56.11
gloB	58.24
group_3432	54.47
group_1600	56.54
group_2051	59.48
group_2582	60.18
