"V1"	"V2"	"V3"	"V4"	"Genome"	"ST"	"clusters"
0.256203004574377	0.13046277133929	0.123290601534993	-0.0462315628806094	"2011TE446711_2011"	"11"	"2"
0.240511398912675	0.150486247581235	-0.0589419657441939	0.0109138419392147	"2011TE447111_2011"	"11"	"2"
0.255019019149762	0.140686624572897	0.0204781119925125	-0.012445694257787	"2011TE447411_2011"	"11"	"2"
0.258654739525071	0.138125933825443	-0.0153259130164456	-0.00630884020646596	"2011TE447811_2011"	"11"	"2"
0.275048340915959	0.164886949990253	-0.0327149785970732	-0.0254111518062113	"2011TE447911_2011"	"11"	"2"
0.242318489436555	0.123295701845357	-0.110660225179533	-0.0362552505477896	"2011TE448011_2011"	"11"	"2"
-0.13420528482518	0.00442622128541895	-0.0348513220165434	0.0725745711703907	"2011TE448411_2011"	"11"	"3"
0.197108782989362	0.180455015663598	0.0186287063588361	0.0109685597564871	"2011TE448611_2011"	"11"	"2"
0.204810170136107	0.196297670802084	-0.0109998361686494	-0.0217167503815185	"2011TE448811_2011"	"11"	"2"
0.21761690991496	0.134738883476659	0.0360751431748684	0.0734205570355434	"2011TE449111_2011"	"11"	"2"
-0.128396281019476	0.0798675730595384	0.0123247154412678	0.0271456751594048	"2011TE449611_2011"	"11"	"3"
-0.112502686224669	0.017325095728708	0.0101251985432854	0.0867914225192361	"2011TE450011_2011"	"11"	"3"
0.120897626715181	-0.077911999912594	-0.16684565822113	0.0327227682799785	"2011TE605711_2011"	"11"	"1"
0.0817405905690419	-0.111240457167767	-0.193000069409334	0.0671127052641995	"2011TE607611_2011"	"11"	"1"
0.0948231236113235	-0.191974236324328	-0.00533978948853266	0.110527538322092	"2011TE629911_2011"	"11"	"1"
0.0608793272234693	-0.105723981324834	0.0301862236912483	0.0515034627836514	"2011TE629912_2011"	"11"	"1"
-0.0177161546499313	-0.12470859930069	-0.0953951950907988	0.114413597297261	"2011TE683711_2011"	"88"	"1"
0.0255849190668585	-0.0870558257114288	-0.146988145239674	0.163865507407467	"2011TE683811_2011"	"88"	"1"
-0.0199250604820105	-0.0143574239478602	-0.0338519640442294	0.0942920647249305	"2011TE683911_2011"	"88"	"3"
-0.0873120198895451	0.0279723319141999	-0.0313266120140484	-0.000193884119042123	"2011TE684011_2011"	"11"	"3"
-0.0155625866741199	-0.0593773422174202	-0.0909634983925166	0.155305881726336	"2011TE684411_2011"	"88"	"3"
-0.142338402311351	0.00428655590965436	-0.0498385575379446	0.0865325281279881	"2011TE74411_2011"	"11"	"3"
-0.125178592731071	0.022266142411508	0.146942029025803	0.0447660851837696	"2011TE755611_2011"	"43"	"3"
0.213289554975821	0.172008036814992	0.0536811344943224	0.0129809392580429	"2012TE1848511_2012"	"11"	"2"
-0.137886121300768	0.120974274576715	0.0519124438617025	0.0173923745454245	"2012TE2422611_2012"	"11"	"3"
-0.167081749944108	0.0441650964193049	-0.0311615066943688	-0.0301981843562513	"2012TE2424011_2012"	"11"	"3"
0.213165994895747	0.0906271058549158	-0.203803495780848	-0.201523340935281	"2013TE1352811_2013"	"11"	"2"
-0.0616380855227588	-0.00414450444658284	-0.0194212476170909	-0.00562020396170695	"2013TE1500311_2013"	"11"	"3"
0.233045681016609	0.218380395284175	-0.0961063312542157	-0.018712383069963	"2013TE1500511_2013"	"11"	"2"
-0.027446791949759	-0.0345763508249369	0.00161414238941645	-0.260844855593444	"2013TE1501611_2013"	"43"	"3"
0.284339992795919	0.109473090234925	-0.0993294596920085	-0.164741388145235	"2013TE1501911_2013"	"11"	"2"
-0.0490044057038955	0.0210899378907421	-0.0417785713328528	-0.218014269566267	"2013TE1502111_2013"	"11"	"3"
-0.0884008688458354	-0.125434488454134	-0.0383037684429026	-0.119744683301168	"2013TE1502811_2013"	"11"	"3"
-0.111334818808944	0.070380895289192	-0.0267022488457635	0.0527660737426848	"2013TE1502911_2013"	"11"	"3"
0.0454169391953388	-0.0165663486996343	-0.126103155370632	-0.0898724137868598	"2013TE254711_2013"	"11"	"1"
-0.10020750550096	0.0914478120172309	0.0385809360206573	-0.0460104567419024	"2014TE1651012_2014"	"11"	"3"
-0.162260471007396	0.0984743898310702	-0.0315818690194028	-0.0450166468421855	"2014TE1651017_2014"	"11"	"3"
-0.138319069237268	-0.0238299706893546	-0.0638427018040177	0.0704633967089465	"2015CB2220119_2015"	"11"	"3"
-0.101870520245497	0.0527951975851164	-0.0482523537797809	-0.0414963164935601	"2015CB3742120_2015"	"11"	"3"
-0.154597100688844	0.0144242859100353	-0.0577708959170046	-0.0203435188048574	"2015CB3742127_2015"	"11"	"3"
-0.116065508098215	0.0870573067719127	-0.115428395648049	-0.0287991350976845	"2015IS2529114_2015"	"11"	"3"
-0.121547170910336	0.118703485702725	0.0305563470490768	-0.0272658895817787	"2015IS2533111_2015"	"11"	"3"
-0.121021692684962	0.0609804025058957	0.0398352547290169	0.00523844238452874	"2015IS2547111_2015"	"11"	"3"
-0.123731603885317	0.0367933338997321	-0.0314377210342043	0.0728397071036582	"2015IS256619_2015"	"11"	"3"
-0.0700593673729025	0.0189534455907312	-0.0355978861129778	-0.183163053813085	"2015IS3088130_2015"	"11"	"3"
-0.0831744943006889	0.0263336620654792	0.0614909320683929	-0.0420299461676883	"2015IS3088136_2015"	"11"	"3"
-0.066464219473602	-0.0480374797631706	0.0460555121871005	-0.0545567789632309	"2015IS3088142_2015"	"11"	"3"
-0.117170762871376	-0.00366498813443203	-0.0538072306381024	0.122904840573914	"2015IS341317_2015"	"11"	"3"
-0.103908135969517	0.091249827272898	0.026774854090578	-0.0716227912257151	"2015IS368118_2015"	"11"	"3"
-0.0868942158102894	-0.035779452234532	-0.158082283712811	-0.164246764628968	"2015IS508818_2015"	"11"	"3"
-0.120808912473704	0.000194202825993597	0.0614850414852887	0.0366154290011909	"2015IS594717_2015"	"11"	"3"
-0.0877160154707498	0.123354518951232	0.00747007945102509	-0.088756429473398	"2015IS604318_2015"	"11"	"3"
-0.129255407750001	0.0958135967398337	0.0857615962961618	0.00586926930723105	"2015TE1184311_2015"	"43"	"3"
-0.105564234075777	0.114956031854621	-0.0313495409754391	-0.0548571028799987	"2015TE1184511_2015"	"43"	"3"
-0.136345313707176	0.0954540737971824	0.067690587621635	-0.0260813087637947	"2015TE1184711_2015"	"43"	"3"
-0.133621011890586	0.00967618958765458	0.00916417372368466	0.0245175393345359	"2015TE1184712_2015"	"43"	"3"
-0.129109249928161	0.0377589644498202	0.0833463645599093	-0.000422028997304539	"2015TE1184913_2015"	"11"	"3"
-0.12557393073761	0.0519978729183983	-0.00807830568018876	0.0537525346007059	"2015TE1614211_2015"	"11"	"3"
-0.101411838172885	0.0381241658929805	0.033708950774851	0.00220313576115497	"2015TE1614212_2015"	"11"	"3"
-0.115552564269437	0.0802863198189602	-0.0813984559027445	-0.1043861469184	"2015TE1616512_2015"	"11"	"3"
-0.104681964162726	-0.0276612257667649	0.0278029759643728	0.00234304489900897	"2015TE1617311_2015"	"11"	"3"
-0.100208678210358	-0.0167046145403097	-0.0585726856767573	0.0242224588162864	"2015TE1618111_2015"	"11"	"3"
-0.131542339985135	-0.00232263960264055	-0.103473708796736	0.00200390682514884	"2015TE1618911_2015"	"11"	"3"
-0.0939876016904798	0.0350983070419804	-0.0399891826590135	0.00189234914413465	"2015TE1619411_2015"	"11"	"3"
-0.118999531904241	0.0865876561119612	0.0549225624209221	-0.0381803205537186	"2015TE1620011_2015"	"11"	"3"
-0.101946154625437	0.050222753052238	0.0181323860559154	0.00239266538509751	"2015TE2182411_2015"	"11"	"3"
-0.115767007858174	0.054634977042959	0.0130542628707347	0.0078206585835405	"2015TE2182511_2015"	"11"	"3"
0.209421474070578	0.106257366683667	0.0510922340383642	-0.0793128653907947	"2015TE2627011_2015"	"11"	"2"
-0.100391140910038	0.0741157847948928	-0.0923915600504446	-0.0340018973185985	"2016CB126517_2016"	"11"	"3"
-0.11273660310683	-0.00852826419179774	-0.137162448754614	-0.0849836751476248	"2016TE1727011_2016"	"11"	"3"
-0.118666546074734	0.0761963970645951	0.0670704630119152	-0.0442900812301373	"2016TE1727111_2016"	"11"	"3"
0.110466801260726	-0.0819466066212677	-0.198813197391755	0.109494648328831	"2016TE600811_2016"	"11"	"1"
-0.120926505008535	0.0747539955487215	0.0605026461559308	0.0375687769245174	"2016TE634411_2016"	"11"	"3"
-0.103002171223673	0.0851686844256022	0.0795499254545558	-0.0252336862326753	"2016TE70312_2015"	"11"	"3"
-0.117120397635909	0.0726357056873636	-0.00190707081892952	-0.126161335432992	"2016TE70511_2015"	"11"	"3"
0.161690842315846	0.181522785042657	0.0244531311001604	-0.0266360239515024	"2017TE307211_2017"	"11"	"2"
0.206949378798439	-0.0376375666232489	0.0665539817444243	0.0275225439642937	"BRUC048_Unknown"	"11"	"2"
0.171249168769854	-0.0336010011644603	0.191944745376992	0.0243392857074029	"BRUC101_Unknown"	"11"	"2"
-0.00919255338702325	-0.146872300669722	0.213902420969587	0.0787903723106909	"BwIM-ITA-55_2016"	"11"	"3"
0.12266670831893	-0.138046259062962	0.200828664884164	0.0520978864725784	"BwIM-MAR-25_2016"	"11"	"1"
-0.054017387718545	-0.168983611856697	0.214178037056844	-0.0138948804040185	"BwIMITA-45_2015"	"43"	"3"
0.107884618413102	-0.230752763807025	0.229004735056079	0.019099189053141	"CIIMS-PH-3_2016"	"8"	"1"
0.0525784474066781	-0.12569370761427	0.0308652278830338	-0.079277587228057	"Ether-VerA_Unknown"	"9"	"1"
0.121303261660767	-0.235016296551618	0.177535798304862	0.0332027946958342	"Ether-VerB_Unknown"	"9"	"1"
-0.0351796962167778	-0.0785874100845459	0.192063851670758	-0.0104092621744326	"F15-06-7_2006"	"11"	"3"
-0.046597081388197	-0.183083178440985	0.130386277496144	0.0913333449675453	"F5-07-239A_2007"	"11"	"3"
0.135274875577394	-0.145645913949127	-0.0938476064814589	0.0498461747558112	"Human-CT-US-1995_1995"	"11"	"1"
0.131069716179786	-0.181026918344155	0.142339548111797	-0.0263128174787812	"NCTC10509_1961"	"9"	"1"
-0.0644841909926697	-0.139078665416557	0.195136664594972	0.0112289317945954	"R3-07-2_2007"	"43"	"3"
-0.144121730139176	-0.0218078036913254	-0.100164141286226	0.0510919247274824	"UBA11147_Unknown"	"11"	"3"
-0.11415354318471	-0.0576303673784496	-0.182672703266069	-0.0257622471063524	"UBA8483_Unknown"	"11"	"3"
0.222305831781583	-0.0865177403060104	0.186844768405616	0.0353805428386017	"UK31-99_1999"	"11"	"2"
0.147075463102082	-0.328340657999154	0.138199810945751	-0.379564250240259	"Brancorsini"	"Brancorsini"	"1"
0.052685998966346	-0.376646138834752	0.0139388159885894	-0.369134941429932	"Geridu"	"Geridu"	"1"
