Genome	Gene	MeanCoverage	sdCoverage	PercentCoverage	CV	Length	GC	GCCorrected
Brancorsini	argJ	24.2149758454106	7.97273766593552	0.999194847020934	0.329248218822674	1242	0.6071	23.3241394529199
Brancorsini	arnC	20.6906666666667	7.39016004627561	1	0.35717360708253	750	0.5987	20.0402333251073
Brancorsini	aroA	20.1544715447154	6.33546392471668	0.997043606799704	0.314345325833058	1353	0.612	19.1234000391813
Brancorsini	aroB	22.8733509234828	7.02772192599948	0.992963940193492	0.307244965965371	1137	0.6033	22.0912682921277
Brancorsini	aroC	18.7561643835616	9.58355423539854	0.874885844748858	0.51095490737956	1095	0.6082	17.8338466391632
Brancorsini	aroQ	22.7194092827004	7.86644349535019	0.991561181434599	0.34624331105915	474	0.5506	23.4455696018318
Brancorsini	arsC	19.5258620689655	10.2176271998323	0.979885057471264	0.523286867629381	348	0.5575	20.0545484534033
Brancorsini	artQ	15.3530303030303	7.98564188951319	0.860606060606061	0.520134574862203	660	0.5939	14.8399701334318
Brancorsini	aspC	21.1383161512027	5.03203248226221	0.997422680412371	0.238052664472799	1164	0.5928	20.6567373335119
Brancorsini	aspS	2.59563758389262	7.26617008753531	0.131431767337808	2.79937774542408	1788	0.5839	2.36877152254582
Brancorsini	astD	22.8675034867503	6.49143650091542	0.99721059972106	0.283871674259353	1434	0.5921	22.4059582566371
Brancorsini	atm1	21.2092638544251	6.42055733515907	0.986765922249793	0.30272419539066	1209	0.6146	20.1037818807456
Brancorsini	atpA	23.7477124183007	6.57892750465357	0.997385620915033	0.27703415759674	1530	0.5967	23.1545178983917
Brancorsini	atpC	19.1764705882353	5.86860512281964	0.997549019607843	0.30603155548446	408	0.5784	19.1070112864269
Brancorsini	atpD	20.9278416347382	5.93601915340583	0.998084291187739	0.283642205298067	1566	0.6169	19.7565350161607
Brancorsini	bamA	20.2868712702472	5.97806707767045	0.997016197783461	0.294676640771014	2346	0.5443	21.1933338775772
Brancorsini	bamD	22.53125	8.07992779659237	0.99537037037037	0.358609832858469	864	0.5648	22.851014685414
Brancorsini	bauA	24.2633559066968	6.08794887960921	0.999247554552295	0.250911246697285	1329	0.5967	23.6701613867878
Brancorsini	bcp	18.4817204301075	7.7200610011403	0.993548387096774	0.417713330873894	465	0.5613	18.9016530534096
Brancorsini	bepC	20.1162619573216	6.48946300182794	1	0.322597857176244	1359	0.5909	19.6890600201986
Brancorsini	bepD	21.4061976549414	7.11137561583551	0.989949748743719	0.332211060108283	1194	0.5997	20.7271449025569
Brancorsini	bepE_1	21.4607097591888	6.43746285845029	0.999683143219265	0.299965049184543	3156	0.602	20.7158323619065
Brancorsini	bepE_2	22.1039755351682	7.21130728879855	0.996941896024465	0.326244809551345	1308	0.591	21.6739116569627
Brancorsini	bepF	14.4240196078431	10.9690314764756	0.73202614379085	0.760469811793042	1224	0.5964	13.8394109111817
Brancorsini	betA	19.3534482758621	8.00891539643715	0.991379310344828	0.413823690862677	348	0.5862	19.0607575696174
Brancorsini	betA_1	23.9116161616162	7.59678589025791	0.992424242424242	0.31770273656586	396	0.6212	22.6172460764905
Brancorsini	betA_2	20.5066666666667	6.57053336775513	0.996666666666667	0.320409624565432	600	0.5983	19.8676810894374
Brancorsini	betB	23.318306010929	7.39305938015984	0.990437158469945	0.317049590853419	1464	0.5881	22.9712384241164
Brancorsini	betI	20.7587939698492	7.90837487565703	0.994974874371859	0.380965044845255	597	0.5846	20.5118943209248
Brancorsini	bfr	21.3106995884774	8.1804499614277	0.993827160493827	0.383865857029436	486	0.5309	22.6006623008647
Brancorsini	bioB	25.1565802113353	6.92997096130782	0.995196926032661	0.275473490557562	1041	0.5965	24.5691095735913
Brancorsini	bioD	25.2425665101721	8.26248482429267	0.995305164319249	0.327323484359765	639	0.5915	24.798192926554
Brancorsini	bluB	9.87019230769231	10.5503824930414	0.522435897435897	1.06891356967979	624	0.5962	9.29130749319591
Brancorsini	bmaC_1	24.2314814814815	12.475566074612	0.987654320987654	0.514849497920555	324	0.6173	23.048727098574
Brancorsini	bmaC_2	17.5500785308687	9.20544796120098	0.893077201884741	0.52452460226942	8277	0.5717	17.672369281589
Brancorsini	bmaC_3	21.7184170471842	6.51864648610085	0.997970573313039	0.300143720048234	1971	0.5733	21.7949167405842
Brancorsini	bp26	22.0106241699867	6.83096779522991	0.99468791500664	0.310348663557869	753	0.5564	22.5707919063321
Brancorsini	braC	16.4204636290967	10.8140958431519	0.860111910471623	0.658574330629105	1251	0.5771	16.3882095613611
Brancorsini	btaE_1	15.5707547169811	5.22443813214345	0.999213836477987	0.335528895490582	1272	0.5047	17.6105459929879
Brancorsini	btaE_2	18.340108401084	7.12493974278387	0.993224932249323	0.388489510910565	738	0.5352	19.5070076469231
Brancorsini	btpA	23.3780193236715	7.36676742783298	0.996376811594203	0.315115122707326	828	0.4686	26.450971330467
Brancorsini	btpB	21.5085324232082	6.59240313171567	0.997724687144482	0.306501764137209	879	0.57	21.6794761723313
Brancorsini	btuB	20.9302769818529	6.07627188329239	0.998567335243553	0.290310151583788	2094	0.5645	21.2586274905144
Brancorsini	btuD	23.7784237726098	8.00222170806536	0.999354005167959	0.336532891523409	1548	0.6169	22.6071171540324
Brancorsini	btuD_1	20.4391891891892	7.22802358419834	1	0.353635534036811	888	0.5923	19.971920076911
Brancorsini	btuD_2	21.5630630630631	5.85897567984965	0.992492492492492	0.271713515965453	666	0.6006	20.8582528409359
Brancorsini	btuD_3	21.5783866057839	7.91689043124307	0.998477929984779	0.366889822481957	657	0.5845	21.334348897942
Brancorsini	btuD_4	23.749500998004	6.35560626687018	0.999001996007984	0.267610097046011	1002	0.6208	22.4665786772084
Brancorsini	cadA_1	18.9650287737937	10.6140988942994	0.822045152722444	0.55966690169045	2259	0.6073	18.0684684991379
Brancorsini	cadA_2	19.2382716049383	10.0299477613703	0.880658436213992	0.521353891209007	2430	0.6078	18.3274016248699
Brancorsini	calB	21.8868501529052	10.7473866556221	0.929663608562691	0.491043095764766	654	0.5917	21.4367526871221
Brancorsini	carA	6.04248366013072	10.3618817942006	0.322712418300654	1.71483819849939	1224	0.6054	5.20030026604274
Brancorsini	carB	5.35740899971339	9.63688963870844	0.287474921180854	1.79879670176834	3489	0.6045	4.54098307536806
Brancorsini	cbiM	15.0896226415094	9.5707799655365	0.85062893081761	0.634262379710453	636	0.6179	13.8896966121068
Brancorsini	cbiQ	21.0611111111111	6.60312556234453	0.988888888888889	0.313522184442631	720	0.5736	21.1290249812636
Brancorsini	cckA	22.4957264957265	6.17460204801899	1	0.274478890432455	2574	0.5878	22.1572447321615
Brancorsini	ccmA	21.6712962962963	6.68627814805246	0.992283950617284	0.308531527446984	648	0.5849	21.4158108241243
Brancorsini	ccmB	21.0135135135135	6.2063366088881	1	0.295349780744514	666	0.6201	19.7506247802955
Brancorsini	ccmD	18.6494252873563	10.3414578814054	0.977011494252874	0.554518850959799	174	0.5632	19.0149810300906
Brancorsini	ccmE	6.05622489959839	10.5170576883529	0.305220883534137	1.7365698702917	498	0.5944	5.5288550245873
Brancorsini	ccmI	9.72368421052632	12.239057233798	0.492982456140351	1.25868518236623	1140	0.6149	8.60961641359921
Brancorsini	ccoG	22.2849774339136	6.1333588111199	0.999355254674404	0.275223918413579	1551	0.5835	22.0695591368969
Brancorsini	ccoN	11.1549815498155	9.60810377992522	0.654366543665437	0.861328522778609	1626	0.5769	11.1284513642449
Brancorsini	ccoO	20.3524590163934	6.04939376661815	0.994535519125683	0.297231590627231	732	0.5888	19.9853578420033
Brancorsini	ccoP	22.2384259259259	6.38898279161404	0.990740740740741	0.287294739874806	864	0.6088	21.2989365350324
Brancorsini	ccoS	15.4591194968553	7.54877988159808	0.981132075471698	0.488305940266109	159	0.5346	16.6431903891895
Brancorsini	cgs	23.0020920502092	6.10501270214491	0.999302649930265	0.265411193417487	8604	0.6056	22.1541847739562
Brancorsini	cheB	20.3224299065421	7.67578775392371	0.987538940809969	0.377700294168699	642	0.5592	20.802463292577
Brancorsini	choV	22.3075453677173	6.82833557482101	0.996179560649475	0.30609981789851	1047	0.5874	21.9805113684824
Brancorsini	choW	19.7347670250896	6.69759635877913	1	0.339380563766687	837	0.5663	20.0116025942658
Brancorsini	cimA	21.1629491945477	6.13912601045513	0.999380421313507	0.290088397133079	1614	0.5929	20.6785084357744
Brancorsini	cinA	20.7309236947791	6.66350518558746	0.991967871485944	0.321428281908422	498	0.5924	20.2607926414184
Brancorsini	clpA	22.149898989899	6.78630353825391	0.998383838383838	0.306380789427016	2475	0.5758	22.1548501562361
Brancorsini	clpB	23.7059047619048	6.51689170295628	0.998476190476191	0.274905841747449	2625	0.5863	23.4103521145776
Brancorsini	clpS	16.9259259259259	6.99021235607823	0.991452991452991	0.412988476179677	351	0.5242	18.4076386908419
Brancorsini	clpX	22.163137254902	5.78297095801462	0.996862745098039	0.260927453162596	1275	0.5624	22.5515885262964
Brancorsini	cls	18.8384668035592	10.3532100165938	0.86652977412731	0.549578164961798	1461	0.5784	18.7690075017509
Brancorsini	coaBC	24.4668304668305	7.24149623577271	0.995904995904996	0.295971979108204	1221	0.6093	23.5130313705243
Brancorsini	coaD	15.040404040404	9.01159755674209	0.844444444444444	0.5991592734167	495	0.5576	15.5662284837593
Brancorsini	cobA_1	21.8361774744027	6.44800560328841	0.995449374288965	0.295290034661379	879	0.62	20.5761506822672
Brancorsini	cobA_2	10.358024691358	11.3202314352144	0.589163237311385	1.09289481078947	1458	0.6358	8.64581120818483
Brancorsini	cobG	22.6010802469136	6.83759528320271	0.997685185185185	0.302534003176085	1296	0.591	22.1710163687081
Brancorsini	cobJ	23.7038348082596	6.73496072960832	0.9976401179941	0.284129584267164	1695	0.6059	22.847341708759
Brancorsini	cobM	17.6508563899868	13.2840132926796	0.723320158102767	0.752598797428066	759	0.5863	17.3553037426596
Brancorsini	cobN	15.1366033755274	13.0477810248831	0.64003164556962	0.862001910281833	3792	0.6234	13.7792705865864
Brancorsini	cobO	21.7183098591549	5.87984386783411	1	0.270732110646058	639	0.5587	22.2126529506025
Brancorsini	cobS	20.3779128672746	6.64638858612979	0.995947315096251	0.326156492542639	987	0.5785	20.3055916243837
Brancorsini	cobT_1	11.3019607843137	13.1239653016492	0.51078431372549	1.16121136430276	1020	0.6235	9.94176605429014
Brancorsini	cobT_2	22.2058516196447	10.5322270592665	0.907523510971787	0.474299623345633	1914	0.6165	21.0459927653973
Brancorsini	cobU	4.08812260536398	9.0911302621661	0.216475095785441	2.22379100133585	522	0.5996	3.411931794062
Brancorsini	cobW	21.432380952381	8.18236490107105	0.944761904761905	0.381775824125693	1050	0.5762	21.425884354388
Brancorsini	comM	15.2915863840719	13.2474865390606	0.645472061657033	0.866325193889592	1557	0.6236	13.9285297129658
Brancorsini	crcB_1	20.9950799507995	5.7133906663348	0.998769987699877	0.272129979010498	813	0.5793	20.8998631792485
Brancorsini	crcB_2	18.0666666666667	8.21971213142922	0.982051282051282	0.454965616130769	390	0.5667	18.3320544715128
Brancorsini	crcB_3	18.4179104477612	7.57370945604786	0.962686567164179	0.411214370790281	402	0.5522	19.0982797095723
Brancorsini	crcB_4	19.8285024154589	7.381480601017	0.992753623188406	0.372266167477286	414	0.5604	20.2741925085037
Brancorsini	ctaD	19.4231464737794	7.91385125727035	0.960819770946353	0.407444348316777	1659	0.5986	18.7755750733026
Brancorsini	cueO	18.8459595959596	5.93287420160197	1	0.314808814663591	396	0.601	18.1297016095024
Brancorsini	cydB	21.1099567099567	6.35606095235197	0.999134199134199	0.301093035844743	1155	0.5879	20.7686130053092
Brancorsini	cydC	24.3321449792038	7.46196582552793	0.993464052287582	0.306671106550841	1683	0.6215	23.0291890708306
Brancorsini	cydD	24.9176741508348	6.51722405122406	0.998272884283247	0.261550255925701	1737	0.6143	23.8207780004028
Brancorsini	cydX	14.9358974358974	6.45748326805069	0.980769230769231	0.432346519234295	156	0.6154	13.8075199335577
Brancorsini	cyoA	20.6439842209073	6.98231288979268	0.999013806706114	0.338225064264548	1014	0.5602	21.0953981961171
Brancorsini	cyoB	20.3045454545455	5.79789994786141	1	0.285546896917285	1980	0.5813	20.1520898613441
Brancorsini	cyoC	18.4873015873016	5.77580590770356	0.984126984126984	0.312420170159976	630	0.581	18.3434318173478
Brancorsini	cyoD	18.8770491803279	7.77164978044581	0.983606557377049	0.411698338347542	366	0.5546	19.4887318561586
Brancorsini	cysD	13.7861445783133	11.9725586067952	0.633534136546185	0.868448647029936	996	0.5512	14.4951332509496
Brancorsini	cysE	19.8460606060606	6.37191289206698	0.998787878787879	0.321066886700987	825	0.5782	19.7823251864173
Brancorsini	cysG_2	12.1578231292517	10.1308666198917	0.71156462585034	0.833279651479456	735	0.5878	11.8193413656867
Brancorsini	cysK	21.7428861788618	6.21633969058813	0.995934959349594	0.285902232088746	984	0.5793	21.6476694073108
Brancorsini	cysN	22.0728682170543	5.70077398097023	0.997932816537468	0.258270648151001	1935	0.5819	21.9032409773578
Brancorsini	cysP	22.8805970149254	6.41009472506094	0.996019900497512	0.280154172589095	1005	0.5552	23.475108044261
Brancorsini	cysQ	23.0366430260047	7.15110485659747	0.99645390070922	0.310423044213734	846	0.6123	21.9969856972231
Brancorsini	cysS	22.5989480604865	6.77084298165073	0.982248520710059	0.299608767785493	1521	0.5917	22.1488505947034
Brancorsini	cysT_1	20.9630911188005	7.30519279034845	0.996539792387543	0.348478797756925	867	0.594	20.4471690081194
Brancorsini	cysT_2	21.2583621683968	5.68577972479099	0.996539792387543	0.267460855156735	867	0.5882	20.9084326405017
Brancorsini	cysW_1	10.0888119953864	10.939058643881	0.607843137254902	1.08427619117924	867	0.5905	9.67305782259346
Brancorsini	cysW_2	21.8965102286402	6.05308841609703	0.995186522262335	0.276440782247562	831	0.562	22.2964092643647
Brancorsini	dadA	16.5606884057971	12.3233826744559	0.701086956521739	0.744134686462798	1104	0.6033	15.778605774442
Brancorsini	dapA	21.6053997923157	6.56251339339926	0.997923156801661	0.30374413139688	963	0.5909	21.1781978551927
Brancorsini	dapD	10.5590643274854	10.7955650129045	0.592982456140351	1.02239788281273	855	0.5965	9.97159368974143
Brancorsini	dapE	21.6868686868687	5.76582582026638	0.996632996632997	0.26586714308634	1188	0.5884	21.3312152768086
Brancorsini	der	4.57300275482094	8.5453854494494	0.253443526170799	1.86865958924707	1452	0.6171	3.39597225407845
Brancorsini	dhaL_1	20.5462962962963	6.5778668635561	1	0.320148544959017	648	0.5664	20.82026992439
Brancorsini	dhaL_2	21.8021806853583	7.26454396237936	0.981308411214953	0.333202630838576	642	0.5748	21.8357512625205
Brancorsini	dhbA	23.3050193050193	8.56108361185446	0.967824967824968	0.367349346499388	777	0.6152	22.1823656848446
Brancorsini	dksA	19.4820143884892	7.87127737225327	0.997601918465228	0.404027900569869	417	0.5204	21.0724809145408
Brancorsini	dld	21.4295824486907	6.1221191093662	0.995753715498938	0.285685412864414	1413	0.5895	21.042447686723
Brancorsini	dmg	21.6061381074169	6.53423876856856	0.996589940323956	0.302425113460027	1173	0.5737	21.6711900364868
Brancorsini	dnaA_1	4.79098110907983	9.69577813958013	0.219378427787934	2.02375628682918	1641	0.5954	4.23499182324356
Brancorsini	dnaA_2	16.546511627907	10.2300716936984	0.835917312661499	0.61826153595085	774	0.5956	15.9847984599057
Brancorsini	dnaE	19.2605956471936	8.92787321085207	0.899770904925544	0.463530483396703	3492	0.5796	19.156793052395
Brancorsini	dnaJ	21.989417989418	7.15123928525543	0.997354497354497	0.325212758641308	1134	0.5979	21.3618801765188
Brancorsini	dnaK	22.6917450365726	6.0454857840087	0.99791013584117	0.266417843769402	1914	0.5841	22.4591550930608
Brancorsini	dnaQ	23.3219858156028	7.70034581018213	0.994326241134752	0.330175392055614	705	0.5759	23.3240750408574
Brancorsini	dppA	19.6470588235294	6.26670875782992	0.994652406417112	0.3189642182129	561	0.5633	20.0097526251812
Brancorsini	dprA	15.1108291032149	11.9171029370009	0.732656514382403	0.78864652995549	1182	0.6176	13.9194888970598
Brancorsini	dps	21.5602409638554	7.03779574553738	0.993975903614458	0.32642472583381	498	0.5562	22.1261325823659
Brancorsini	dsbB	18.8979266347687	7.28816574396753	0.993620414673046	0.385659542701295	627	0.5279	20.2737475796316
Brancorsini	dtd3	21.0681818181818	5.9645304502159	0.994949494949495	0.283106083936893	792	0.5581	21.5796965561244
Brancorsini	dusA	21.7409579667644	7.06915475736346	0.997067448680352	0.325153784307487	1023	0.5934	21.2422075025785
Brancorsini	dusB	22.6906906906907	6.63078865141265	1	0.292225068941294	999	0.5866	22.3865522201159
Brancorsini	dut	20.8122362869198	8.16508953815191	0.991561181434599	0.392321585512824	474	0.6139	19.7267879008179
Brancorsini	dxs	23.2380952380952	6.91392953694808	0.998964803312629	0.297525656303094	1932	0.6206	21.9608967994646
Brancorsini	edd	24.3092105263158	6.6499994953026	0.996710526315789	0.273558842567252	1824	0.6113	23.2981726083593
Brancorsini	efp	20.9162210338681	7.50893068150374	0.987522281639929	0.359000350462212	561	0.5651	21.2273998960345
Brancorsini	eipB	19.9964412811388	7.47148095765	0.995255041518387	0.373640531962921	843	0.5362	21.1347211161527
Brancorsini	elaA	6.67146282973621	10.262186752419	0.498800959232614	1.5382213787774	417	0.5803	6.54762664736003
Brancorsini	emrB	19.3236057068742	5.08675678432865	1	0.26324055983605	1542	0.5661	19.6061651582154
Brancorsini	eno	22.1784037558685	6.71662251186158	0.996870109546166	0.302845172528898	1278	0.5743	22.2262840384434
Brancorsini	entS	23.5808966861598	9.70000865907182	0.942170240415854	0.411350288675196	1539	0.6088	22.6414072952663
Brancorsini	era	22.1132478632479	7.32003300060471	1	0.331024779619577	936	0.5759	22.1153370885024
Brancorsini	erpA	20.8654434250765	8.34164647918819	0.996941896024465	0.399782851926504	327	0.5474	21.6831858588484
Brancorsini	ettA	21.4478787878788	7.16309258889536	0.997575757575758	0.333976737734249	1650	0.5618	21.8535017057683
Brancorsini	exbB	21.6270833333333	6.02605533428803	0.995833333333333	0.278634674930956	960	0.6344	19.9549370253154
Brancorsini	exbD	20.0342857142857	7.46894114238696	0.986666666666667	0.372807957763182	525	0.6095	19.0747627358145
Brancorsini	fabA	22.111753371869	6.81094938138118	0.988439306358382	0.308023939433325	519	0.6204	20.8402788154034
Brancorsini	fabB	21.9803921568627	7.05205092508641	0.996732026143791	0.320833717376812	1224	0.5882	21.6304626289677
Brancorsini	fabD	22.3968253968254	6.38989125495902	0.993650793650794	0.285303436614046	945	0.6169	21.2255187782479
Brancorsini	fabF	20.0546318289786	9.70553905942752	0.945368171021378	0.48395498567085	1263	0.6207	18.7745714492655
Brancorsini	fabG_1	21.369918699187	7.223699518169	0.993224932249323	0.338031211997256	738	0.5908	20.9455787031465
Brancorsini	fabG_2	21.9160401002506	8.49232989880037	0.982456140350877	0.387493810923592	798	0.5902	21.5088717507053
Brancorsini	fabI_1	19.9304029304029	6.94574089536997	0.995115995115995	0.348499772916009	819	0.5678	20.1643093833414
Brancorsini	fabI_2	22.2759462759463	7.32594579803461	0.991452991452991	0.328872484575222	819	0.5849	22.0204608037743
Brancorsini	fadA	23.6626262626263	6.65363608502939	0.992592592592593	0.281187557593234	1485	0.598	23.0322265086446
Brancorsini	fadA_2	23.5635910224439	7.08962620590255	0.995843724023275	0.300872061442155	1203	0.6151	22.4437993433517
Brancorsini	fadB	21.9761904761905	6.98351608810305	0.989177489177489	0.317776463380637	462	0.6255	20.5587569245165
Brancorsini	fadJ	11.5272496831432	14.586790704998	0.465779467680608	1.26541812712957	1578	0.5957	10.9626745740594
Brancorsini	fba	24.3830985915493	7.04388070791241	0.996244131455399	0.288883739753802	1065	0.5944	23.8557287165382
Brancorsini	fbcH	7.33487297921478	10.1985425351531	0.374133949191686	1.39041842497521	1299	0.5689	7.53729808024556
Brancorsini	fcl_1	25.6872427983539	8.42081012687446	0.987654320987654	0.327820708239425	243	0.5885	25.3287274472113
Brancorsini	fcl_2	25.5303643724696	8.84036861785105	0.991902834008097	0.346268799335428	741	0.5884	25.1747109624096
Brancorsini	fdhD	22.0320987654321	6.64862090889782	0.998765432098765	0.301769748750826	810	0.5877	21.6964789429497
Brancorsini	ffh	23.0426208651399	7.29910854937466	0.999363867684478	0.316765553367114	1572	0.6011	22.3235009376002
Brancorsini	fghA_2	20.7658303464755	6.70696477497194	0.995221027479092	0.322980813339365	837	0.5795	20.6648896927595
Brancorsini	flaF	5.7304347826087	7.84625714999852	0.452173913043478	1.36922545106196	345	0.542	6.70272203483659
Brancorsini	flbT	23.3769063180828	5.8072750652388	1	0.248419315465481	459	0.5817	23.2130029605514
Brancorsini	flgA	5.27536231884058	9.73661191802937	0.335403726708075	1.84567643501106	483	0.5983	4.63637674161132
Brancorsini	flgB	0.973753280839895	2.43426068578078	0.204724409448819	2.49987418135438	381	0.5932	0.480726698819006
Brancorsini	flgC	20.0070921985816	6.72531095202533	0.995271867612293	0.336146346769079	423	0.5697	20.1866217709522
Brancorsini	flgD	19.4057971014493	5.74052036495189	0.997584541062802	0.295814716341808	414	0.5604	19.851487194494
Brancorsini	flgE	10.3719563392107	10.4347602414033	0.653232577665827	1.00605516453585	1191	0.576	10.3711836233828
Brancorsini	flgG_1	20.4139344262295	6.56229517888719	0.998633879781421	0.321461558652575	732	0.5943	19.8894264923009
Brancorsini	flgG_2	21.936628643853	5.29256151605815	1	0.241265948472953	789	0.5894	21.5523558229677
Brancorsini	flgI	22.3289665211063	7.74273651742029	0.986171761280932	0.346757495923582	1374	0.6019	21.5869510649064
Brancorsini	flgK	23.2028639618138	6.67162386826475	1	0.287534499156854	1257	0.5911	22.7699381425258
Brancorsini	flhA	26.4491228070175	6.55898134468309	0.999122807017544	0.247984834602637	1140	0.5798	26.339596330054
Brancorsini	flhB	23.8188608776844	6.39676166686574	0.99906629318394	0.268558672881741	1071	0.5994	23.1483939485475
Brancorsini	fliE	14.9940476190476	10.9868290341022	0.779761904761905	0.73274604117871	336	0.6101	14.0173529940813
Brancorsini	fliF_1	23.4281437125749	7.54628252633958	0.999001996007984	0.322103305277625	1002	0.5988	22.774848429933
Brancorsini	fliF_2	22.8160442600277	7.03282114447082	0.995850622406639	0.308240160490568	723	0.5961	22.2400213866138
Brancorsini	fliG	25.2170022371365	6.84091338389867	0.997762863534676	0.271281785184768	447	0.5861	24.9271734719743
Brancorsini	fliN	25.1810344827586	10.4321044635161	0.988505747126437	0.414284189581605	348	0.5776	25.1344707096104
Brancorsini	fliP	22.3697705802969	6.45616014874278	0.989203778677463	0.288610923637693	741	0.5803	22.2459343979207
Brancorsini	fliQ	20.2659176029963	8.21426410429687	0.9812734082397	0.405324065024444	267	0.5581	20.7774323409389
Brancorsini	fliR	23.6263020833333	6.76999175727956	1	0.28654470485482	768	0.5599	24.0863018817907
Brancorsini	fmt	0.905537459283388	3.3042761752531	0.0922909880564604	3.64896685540541	921	0.6156	-0.228563925221344
Brancorsini	fmt_2	0.114285714285714	0.318664181831799	0.114285714285714	2.78831159102824	315	0.5841	-0.118304229226112
Brancorsini	folB	1.68055555555556	3.71860634064459	0.202777777777778	2.21272443410257	360	0.5306	2.9791040911904
Brancorsini	folD	21.3888888888889	6.73012989285774	0.996666666666667	0.31465542356218	900	0.5911	20.9559630696009
Brancorsini	folE	20.9392523364486	8.33302836228325	0.995327102803738	0.39796207755604	642	0.5701	21.1073341444892
Brancorsini	folK	17.7996254681648	7.50703983864562	0.99438202247191	0.42175268530634	534	0.5936	17.2951511218138
Brancorsini	folP	20.5333333333333	6.27926442351626	0.998809523809524	0.305808332314104	840	0.5798	20.4238068563697
Brancorsini	fosX	15.6761904761905	6.39920227441164	0.995238095238095	0.408211566715202	420	0.5	17.8504929830756
Brancorsini	frr	20.4901960784314	7.30877604547527	0.998217468805704	0.356696247195444	561	0.5793	20.3949793068804
Brancorsini	fsa	20.2614678899083	7.44477256718219	0.998470948012232	0.367435005579741	654	0.5657	20.5554751055796
Brancorsini	ftsA	20.6432350718065	6.40971316123417	0.999244142101285	0.310499451221589	1323	0.6062	19.7781561490584
Brancorsini	ftsE	21.9551282051282	5.84946850965926	0.998397435897436	0.266428346717327	624	0.609	21.0099149320696
Brancorsini	ftsH	21.3519379844961	7.07009264775635	0.994832041343669	0.331121823831168	1935	0.5814	21.1966204502123
