group_1838	570	57.37
group_1318	705	59.29
group_3945	480	54.58
cobT_1	1020	62.35
group_434	783	62.32
group_1839	705	57.59
dusA	1023	59.34
group_633	789	55.13
group_1319	684	58.33
group_634	1140	59.39
group_1320	732	58.06
group_435	870	59.66
group_959	1023	57.28
group_1232	762	60.10
group_3683	282	51.42
group_212	1182	60.74
group_1840	1278	60.64
group_3806	1029	61.42
lpxL	927	57.61
group_1321	1302	59.45
group_292	876	61.64
group_1841	576	58.85
garL	768	58.33
group_3616	324	56.17
group_3673	765	55.95
purS	243	58.85
purQ	672	60.57
group_436	648	57.10
purL	2256	59.22
group_3672	234	58.55
grxD	333	50.45
group_961	1266	58.29
group_1322	174	50.00
group_1323	828	57.97
ttcA	882	55.33
rpsD	618	57.28
group_635	972	53.60
group_1843	414	51.45
group_2419	198	55.56
dnaE	3492	57.96
group_1326	684	61.55
group_1327	1314	57.69
group_1844	1329	56.96
group_3699	270	53.70
mce	405	57.28
group_97	1677	59.87
group_962	798	58.52
nuoN	1437	57.13
group_1846	1509	57.72
nuoL	1986	57.30
nuoK	309	51.78
group_4048	618	57.77
nuoI	492	58.94
nuoH	1044	55.27
group_1330	2085	61.06
nuoF	1308	59.40
nuoE	714	58.54
ndhH	1191	58.02
group_3582	609	56.81
group_3594	582	59.97
group_3628	366	52.46
group_2420	204	53.92
group_1848	402	48.26
group_1849	135	46.67
group_1332	396	47.98
group_1333	510	46.08
group_4134	393	50.89
group_1240	1293	61.02
hrpB_2	582	61.51
hrpB_1	1992	64.21
group_1850	261	59.00
group_1851	1113	61.01
elaA	417	58.03
group_636	657	57.69
fghA_2	837	57.95
gyrB	2424	59.82
group_965	1881	60.13
polA	2937	59.48
group_4121	1416	59.60
group_3610	618	56.31
group_966	687	56.04
minC	747	62.12
minD	816	60.54
minE	273	57.14
group_2421	168	52.98
group_3791	393	57.51
group_151	1047	56.64
group_638	1068	57.68
potH	465	60.65
group_639	777	57.79
group_1853	147	59.86
gcvT_2	1104	61.41
gcvH	369	58.81
gcvP	2799	61.52
group_967	495	55.96
putA	3684	61.26
group_641	1026	55.17
group_35	2226	59.39
group_642	1062	60.17
group_643	801	60.05
iolB	810	58.52
iolE	903	56.70
iolD	1824	62.55
iolC	1905	60.63
group_645	831	58.72
iolG	1005	58.91
group_968	1125	60.89
group_1336	906	58.94
group_3743	555	56.40
group_1337	528	55.68
group_1338	1281	59.02
cueO	396	60.10
group_4112	522	53.26
group_2422	216	57.41
dadA	1104	60.33
group_3814	1104	59.15
group_1340	1017	56.64
group_1341	1770	60.90
group_4142	402	58.71
group_4148	345	56.81
fdhD	810	58.77
group_4143	477	57.86
group_1342	1266	57.03
group_3882	882	55.44
group_1856	882	54.99
group_1857	1116	57.44
group_1343	102	43.14
group_970	1410	57.59
rlmE	723	60.44
gppA	1530	63.33
glnQ	762	58.66
group_3726	681	58.44
group_1858	774	55.30
group_36	3615	60.75
group_1859	609	60.26
group_3853	759	56.39
group_1860	954	57.86
group_1344	963	59.71
group_646	930	56.13
hpaE_1	1446	57.75
group_99	405	56.05
group_1345	762	54.59
ilvE	855	58.83
group_1861	138	54.35
group_2423	489	54.60
adeP	1293	59.47
group_1862	600	53.67
group_70	1647	59.74
group_972	1056	59.66
group_648	849	55.71
group_1346	873	57.16
ugpB	1302	56.45
group_1863	1041	58.31
ade	1800	58.56
group_1347	717	60.95
group_973	750	59.87
group_215	987	60.79
group_440	870	59.08
group_650	1173	58.40
group_1864	966	60.14
pcaG_2	618	57.61
pcaC	420	59.76
pcaD	804	58.83
pcaQ	909	58.09
group_1865	705	60.43
group_2424	597	57.79
group_2425	342	58.19
group_3843	513	60.04
group_216	1260	64.76
group_298	1194	62.06
group_2426	378	61.64
group_2427	264	58.33
group_1348	429	65.03
group_2428	1275	59.69
group_1349	567	58.91
group_1866	339	58.11
group_1867	534	57.68
group_1350	414	58.21
group_3714	342	61.70
group_1351	546	63.37
group_3717	633	58.93
group_100	876	60.96
group_6	435	64.37
group_4080	297	62.29
group_1352	690	57.97
group_1868	1311	58.58
group_1869	453	59.82
ccmI	1140	61.49
ccmE	498	59.44
group_974	1992	60.04
group_1353	477	55.35
group_3949	1542	60.25
group_1354	708	60.03
group_651	1407	58.99
group_442	2952	58.20
group_217	2112	50.62
group_443	2352	60.71
pepN	2652	59.35
group_299	960	59.69
group_153	621	58.78
group_1355	873	61.40
group_1356	1692	59.22
group_300	1077	59.42
group_652	1503	58.28
group_2429	168	53.57
group_4141	168	52.38
group_3784	711	54.57
group_3720	348	58.05
group_4083	240	54.17
group_975	258	57.36
group_4006	771	54.86
group_1870	651	57.45
group_653	375	62.13
hisC	1134	55.82
group_976	927	52.43
group_7	1104	56.79
group_654	642	53.43
group_977	657	57.84
group_199	2100	59.81
group_4093	882	56.92
smpB	477	55.77
group_1358	672	58.18
group_1871	576	54.17
group_3648	402	55.97
group_301	2253	57.83
pyrE	579	60.28
group_2298	756	56.75
hemN_1	1335	57.23
group_655	1212	59.24
group_1873	840	58.45
group_656	576	61.11
group_3624	405	54.57
lepB	783	56.58
group_1874	705	59.01
era	936	57.59
recO	744	59.01
group_1359	510	62.16
group_3944	621	59.74
group_978	864	57.52
group_3968	1335	59.78
group_1360	765	58.82
group_3697	258	52.33
group_1361	279	54.84
group_3974	444	58.11
group_1875	780	60.51
group_1876	615	60.00
group_1362	168	57.74
cysS	1521	59.17
group_657	135	63.70
cimA	1614	59.29
rarD	948	58.23
group_446	1734	58.02
rsmA	831	59.57
pdxA	1032	60.37
group_1877	957	56.84
group_1878	2400	55.62
lptG	1089	54.27
lptF	1209	55.75
pepA	1494	58.57
group_1879	450	56.22
group_2430	564	62.23
group_447	1902	58.83
group_3994	513	56.92
ndk	423	57.92
group_1880	894	56.26
group_3862	492	56.50
moaD	258	53.49
pgsA	585	55.21
uvrC	2058	59.62
group_1363	819	57.88
group_4030	642	57.79
group_1881	600	57.67
group_1882	690	58.70
group_2432	471	61.57
group_1364	873	57.96
group_1883	846	62.29
group_155	2127	59.38
group_2433	384	62.24
group_304	144	65.97
purN	618	59.71
group_1884	1080	60.65
group_305	1242	56.04
hda	708	60.31
group_659	870	59.08
group_1885	786	62.60
group_1886	705	58.30
group_3693	156	49.36
glcA_1	1017	59.10
glcA_2	492	57.11
group_1366	306	53.27
group_3892	612	53.10
group_982	546	53.48
group_1887	1536	52.08
group_983	795	51.57
group_2434	735	54.01
group_449	2115	52.20
group_660	534	54.12
group_1888	300	47.33
group_1889	867	49.02
group_984	903	47.18
group_2435	198	47.98
group_985	1308	46.56
group_450	1422	59.35
btpB	879	57.00
group_1891	513	62.57
group_3695	249	59.84
group_2436	192	49.48
group_451	1170	56.24
lpxE	768	56.51
group_1892	1032	55.23
group_101	1194	56.87
group_3700	129	58.14
group_1774	1032	58.14
group_1893	816	54.78
group_3899	1188	59.34
group_1894	255	54.51
group_452	2241	56.98
ppx	1539	59.13
rnd	1158	60.19
aspS	1788	58.39
group_987	1197	55.81
parC	2313	58.11
group_661	750	58.67
group_3639	471	54.14
hemB	1038	59.25
group_988	1050	58.38
group_1369	435	58.16
group_3975	516	55.81
group_4000	1302	58.06
glyA2	1311	58.43
nrdR	477	58.07
ribD	1122	61.68
group_3970	609	57.31
group_662	462	57.79
nusB	516	59.11
group_156	2157	59.71
group_664	507	58.38
group_665	555	53.33
group_989	558	55.56
plsX	1041	58.21
group_1370	972	59.77
group_3817	324	52.78
group_990	543	58.01
sugE	318	52.83
group_71	1539	55.49
group_4073	216	56.02
group_1238	588	53.23
group_992	573	54.97
group_1895	219	54.34
group_53	1077	58.68
argC	933	59.27
speB	951	59.10
rpsI	477	61.22
rplM	465	57.42
group_667	447	58.61
group_668	1284	57.24
group_1371	390	61.28
group_1896	171	45.03
group_1897	405	53.58
group_993	1308	53.44
group_1898	180	40.00
group_1372	948	59.28
hisI	420	57.38
folE	642	57.01
group_2438	441	57.37
yidD	372	59.68
group_306	579	57.17
group_2439	567	59.79
thrS	1977	56.35
group_994	1011	57.57
ydjA	585	57.95
group_995	612	56.21
mazG	825	53.70
galE_1	1008	53.77
group_1901	966	55.18
group_1374	831	55.60
pepE	999	58.86
tdh	984	62.20
aaeA	1029	58.11
emrB	1542	56.61
group_1375	1491	55.33
group_455	795	56.35
group_1902	522	55.17
sseA	855	58.01
group_1377	744	55.91
group_1241	1029	58.02
group_670	1608	62.00
ilvA	435	51.95
wrbA	600	59.00
group_1903	759	57.58
group_1378	846	59.34
gpt	513	57.31
group_1905	489	59.51
group_998	3786	57.63
group_456	1227	51.18
group_898	1323	55.48
group_457	1209	57.57
cckA	2574	58.78
group_2441	177	52.54
group_157	1257	60.30
dksA	417	52.04
group_2443	501	53.89
group_309	1461	58.52
group_1379	1074	59.50
group_2444	534	56.93
folK	534	59.36
folB	360	53.06
folP	840	57.98
group_2446	621	56.68
group_2447	324	56.17
group_1907	207	53.14
group_2448	324	60.80
group_14	4749	59.49
group_2449	630	54.92
group_1381	996	55.42
group_2450	864	56.25
group_999	1176	55.87
group_672	981	57.39
group_1382	2325	59.70
group_586	753	57.10
group_3788	1374	57.42
group_1383	1653	57.05
group_1000	351	53.85
group_1001	1380	59.20
gor	1395	55.77
group_1002	537	60.15
rpiA	699	57.22
group_3972	705	57.59
group_1908	192	61.46
APOA1BP	1506	60.49
group_3625	339	53.69
glnA	1410	55.53
group_1910	783	58.49
group_1386	651	57.14
group_458	924	54.33
group_310	981	59.43
group_1003	1800	59.56
group_1911	819	56.53
dtd3	792	55.81
group_673	1548	57.82
group_1912	1083	59.83
group_1388	645	57.83
group_1913	1191	58.19
group_1389	1266	57.82
arsC	348	55.75
group_1914	261	51.34
group_2451	759	59.68
group_2452	222	43.24
group_311	1560	44.87
group_4109	1233	46.72
group_224	1452	48.35
group_3863	105	50.48
group_312	774	53.10
group_3973	519	51.25
group_4095	285	55.44
group_1915	510	53.14
group_459	1257	58.87
group_1916	660	59.55
group_1917	627	59.17
group_1004	981	57.29
group_674	1236	62.06
group_102	1077	60.07
group_1918	804	58.21
group_313	1050	56.38
group_675	1419	58.77
group_158	873	57.39
group_1919	978	55.11
group_1920	993	56.70
group_1391	834	56.59
group_314	1011	55.98
group_676	1557	54.46
group_3650	483	54.24
group_1921	1005	58.51
group_3783	999	60.26
group_677	891	62.18
group_894	945	58.73
group_678	744	54.03
group_1005	891	62.29
group_225	1398	61.02
group_4002	1143	54.59
group_1392	849	56.42
group_1006	1521	56.94
group_24	2178	58.03
group_1393	1620	53.02
group_226	1287	59.75
group_315	819	58.49
group_103	1014	57.59
group_1394	657	59.97
group_227	1038	59.73
group_1395	1365	58.24
araE	1401	60.46
group_1396	732	55.46
group_1397	360	49.44
group_2453	387	57.62
group_679	375	59.20
gmd_1	1089	47.84
group_1398	1104	47.10
group_1922	783	45.98
group_1923	759	48.88
group_1009	855	44.56
wbkC	780	45.13
group_680	666	56.46
group_1925	297	54.21
group_1399	378	57.67
group_1010	1008	56.05
group_159	1869	56.66
group_1926	837	57.95
uraH	357	58.26
group_1401	510	56.27
group_460	600	59.67
group_2454	90	46.67
group_1402	906	61.15
group_1403	789	59.95
group_3627	405	59.75
group_1011	819	57.26
group_461	2664	60.81
group_1927	342	57.02
group_1928	894	58.17
smc	3459	63.52
group_1404	654	54.28
group_1929	528	61.36
group_1930	147	47.62
mutY	1077	61.28
group_4033	618	57.61
group_1406	1134	59.88
group_681	1707	61.69
group_1931	687	60.12
group_1932	186	56.99
group_1012	1635	56.33
group_1933	579	55.27
group_1013	1392	58.69
group_4057	1293	59.01
group_3739	621	55.72
group_462	2895	60.21
group_463	603	59.04
group_3674	801	59.55
group_3992	486	58.64
rnhA	465	59.78
thrB	981	58.61
ispH	1041	58.69
group_317	750	60.00
group_3932	384	57.81
group_3590	945	57.78
group_4019	606	56.93
group_3907	186	60.22
group_318	948	58.97
ctaD	1659	59.86
coxB	855	58.36
group_3847	627	63.80
tldD	1413	60.93
gmk	618	58.09
group_682	945	61.38
mltG	1239	59.08
fabF	1263	62.07
group_1934	237	53.59
fabG_1	738	59.08
fabD	945	61.69
rpsF	447	61.52
group_1935	249	58.63
group_592	972	62.04
rplI	570	58.07
group_683	1281	55.89
group_1412	1506	58.57
radA	1404	62.32
group_1936	579	58.38
group_684	1491	58.89
group_1413	768	60.68
pssA	837	59.14
group_685	1887	58.24
group_686	1215	61.98
group_1937	366	51.37
group_2456	603	57.88
group_687	1248	63.70
group_2457	762	61.81
dxs	1932	62.06
group_1939	948	60.55
group_1015	552	63.77
group_2458	261	53.26
group_2459	519	57.42
group_2460	255	56.86
group_1228	951	58.15
ribB	1116	60.22
aroC	1095	60.82
group_2461	252	50.00
group_319	678	59.73
group_3733	213	56.34
group_466	150	49.33
group_3677	210	53.33
group_1940	591	58.88
fabI_1	819	56.78
group_4052	942	59.98
group_4081	207	59.90
pdxH	612	60.13
group_1417	1002	61.48
purD	1284	61.06
group_160	864	58.45
group_467	1779	61.10
group_689	753	60.82
group_1419	567	62.26
group_1941	228	57.02
group_3718	318	52.20
dld	1413	58.95
group_105	972	64.61
group_468	2334	60.03
group_3735	951	57.10
group_73	1866	59.16
group_690	1017	61.95
group_3647	228	53.07
group_469	783	65.13
nhaA	2211	59.48
group_3600	186	60.75
ispE	900	60.33
group_4116	219	56.62
group_1420	507	61.93
group_4021	1167	60.84
rnhB	585	63.93
group_3805	480	56.46
group_1421	627	62.68
group_3660	228	62.28
group_3684	750	55.73
group_1942	399	56.14
group_1422	1290	60.39
group_2462	1317	56.87
der	1452	61.71
group_3981	672	62.80
group_472	999	60.16
sbmA	1248	56.01
group_228	1185	62.45
group_1016	1044	59.96
group_3578	351	53.56
ada	1086	59.58
vdh	1446	60.65
group_321	510	56.08
group_4117	243	44.86
group_3861	459	58.61
ccoN	1626	57.69
ccoO	732	58.88
group_4132	159	49.69
ccoP	864	60.88
ccoG	1551	58.35
group_1426	498	57.03
cadA_1	2259	60.73
ccoS	159	53.46
group_322	1287	62.08
guaD	1305	58.70
group_693	1254	58.37
group_1943	903	58.14
xdhC	885	59.10
xdhB	2346	59.93
xdhA	1476	60.84
puuE	1428	61.20
group_1428	819	59.95
takP	1110	58.56
group_161	1533	59.82
group_2465	549	55.19
cheB	642	55.92
group_1429	1368	58.63
group_1946	522	59.58
group_696	1416	62.57
group_1947	1029	61.42
group_1017	1242	55.15
nspC	1098	52.82
group_1430	120	50.83
group_4053	777	55.08
panB	828	62.44
group_1431	882	61.22
group_1948	1248	58.81
group_1432	708	62.85
group_3825	420	61.67
group_1949	891	59.48
group_3608	186	48.92
group_4043	357	51.26
group_2466	183	50.27
group_1950	720	56.53
group_1433	702	57.41
hemA	1278	58.61
mscL	417	52.28
rcsC	3516	60.75
group_1951	642	58.41
pip	951	58.99
group_1018	456	58.55
group_1952	354	58.19
group_3716	1095	60.27
group_1226	1356	60.03
group_1434	483	59.83
group_4091	267	53.18
group_1435	1011	59.94
group_1953	1092	60.99
group_1019	1197	59.31
apaG	393	56.49
hslO	1023	58.26
argF	939	57.51
argD	1212	59.65
group_1020	543	61.33
sasA	1317	60.90
ppk2	960	56.67
group_56	1893	58.21
group_1440	843	58.13
group_1954	168	53.57
bepE_1	3156	60.20
bepD	1194	59.97
group_1441	630	56.19
group_699	1746	59.22
group_700	873	59.22
group_1442	750	60.27
group_1955	1062	58.85
pgi	1650	60.55
group_3982	453	56.29
group_477	1497	61.06
preA	1311	60.72
group_3929	390	60.51
rutR	453	54.75
group_3706	201	55.22
group_323	1248	59.78
hydA	1275	59.06
group_2468	126	56.35
mdtB	3132	60.34
group_162	1152	60.33
group_1444	1554	58.30
ureG_2	627	57.10
ureF	687	63.17
ureE_2	489	59.10
ureC	1713	60.30
group_1022	306	57.84
group_3687	96	57.29
group_1956	303	60.40
group_1447	843	61.80
group_2469	390	52.56
group_479	975	61.44
group_897	1140	59.12
group_1957	771	57.20
group_3633	228	61.40
group_1958	219	57.08
group_2470	1020	61.18
group_2323	975	59.18
group_480	774	59.56
group_1448	750	60.27
group_702	666	55.41
group_1023	1218	52.30
group_3675	342	54.09
group_1449	396	58.08
group_1959	225	51.56
group_61	1290	60.31
group_324	420	58.10
group_325	1401	59.17
group_3891	1317	60.14
group_1450	672	59.38
group_3890	477	57.86
group_326	900	55.67
group_1451	300	60.00
group_3702	318	57.86
group_4035	888	56.31
group_1024	408	58.33
btuD_2	666	60.06
group_1452	837	57.23
group_3789	1599	59.72
group_703	996	57.43
btuD_1	888	59.23
group_704	816	61.27
group_705	1206	58.29
group_1960	915	58.14
group_1961	90	43.33
group_1453	441	59.64
group_163	1815	60.55
group_706	1113	59.48
group_1025	1020	58.43
group_707	1557	60.12
group_1962	114	49.12
group_136	1686	61.39
group_1963	726	62.12
group_1454	993	58.71
group_708	936	60.04
group_1026	1806	58.36
group_709	930	61.83
group_1455	633	60.66
group_4050	348	57.76
xylF_1	657	56.16
group_3761	1590	56.16
group_710	1191	57.09
group_1456	882	57.37
group_1964	624	58.33
hutU	1605	61.31
hutG	801	58.93
hutH	696	61.93
hutI	1956	60.43
group_711	1365	58.97
hutC	744	59.54
bauA	1329	59.67
group_1458	549	59.93
group_3770	1251	61.07
alr	1200	58.50
group_1965	468	59.19
group_1459	855	56.37
group_328	1149	57.79
group_712	2313	60.18
group_3579	300	60.67
group_1460	1173	59.42
group_4144	1107	62.06
group_109	3075	58.05
group_1028	768	61.59
group_713	1032	58.62
nagA	1167	62.38
group_1029	729	61.59
purU	885	55.25
group_714	1533	60.14
group_3809	702	57.98
group_1462	933	56.59
group_1030	1284	59.42
yhgF	2142	61.25
group_2471	96	61.46
group_3904	309	54.69
group_164	1116	58.96
group_1967	438	60.73
rocF	921	59.83
group_1463	1077	57.10
group_1969	426	56.34
group_3655	156	60.26
group_3721	522	52.49
trxA_2	990	60.40
group_1971	705	57.59
group_1972	195	61.54
group_1973	195	55.38
leuB	1113	59.84
group_3855	1053	58.40
group_58	1899	58.93
group_1464	1035	56.81
group_3771	456	58.55
group_3898	423	62.88
group_1974	432	54.63
leuD	606	56.27
group_715	987	60.28
group_4096	207	55.56
group_1466	354	59.04
group_165	2049	59.15
mgtE	1398	59.16
typA	1827	57.47
group_1467	588	57.82
group_3701	111	54.95
group_1975	1023	59.82
fba	1065	59.44
group_3651	456	59.43
group_3792	771	59.92
group_4024	765	57.65
group_330	951	59.94
group_1468	933	58.95
group_1469	1509	60.50
group_110	1554	62.68
btuD_3	657	58.45
group_1033	1041	59.85
rbsB	948	57.17
group_484	1026	57.60
group_1977	735	56.46
group_166	471	56.48
group_331	1335	58.50
group_3580	420	53.33
group_1978	1011	55.79
group_3729	1455	57.39
group_485	1581	56.93
group_2472	447	54.36
group_3918	369	58.81
group_1470	720	51.11
group_716	1161	51.25
nikE	801	57.30
nikD	789	58.94
nikC	873	60.71
group_2474	945	59.15
nikA	1581	54.65
nikR	417	53.72
garD	1302	55.38
group_2475	228	57.02
group_1037	843	53.02
ycjO	618	55.34
group_1471	1017	55.06
group_718	1182	55.16
group_1038	1317	54.75
